Ticker,Trade Type,Time,Open,High,Low,Close,Final,Close(%),Final(%),Day_UL,Day_LL,Value,BQ-Value,SQ-Value,BQPC,SQPC,Volume,Vol_Buy_R,Vol_Buy_I,Vol_Sell_R,Vol_Sell_I,No,No_Buy_R,No_Buy_I,No_Sell_R,No_Sell_I,Name,Market,Sector,Share-No,Base-Vol,Market Cap,EPS,Download
ثنور,تابلو,12:29:39,5400.0,5420.0,5290.0,5310.0,5300.0,-2.57,-2.75,5610.0,5290.0,46296305710.0,0,0,0,0,8728571.0,7541196.0,1187375.0,8728571.0,0.0,438.0,184.0,1.0,120.0,0.0,سرمایه گذاری کوه نور,پایه,انبوه سازی، املاک و مستغلات,1200486000.0,1.0,6362575800000.0,51.0,1402-09-15 20:35:42
تیپیکو,تابلو,12:29:59,30850.0,30850.0,30180.0,30480.0,30070.0,1.87,0.5,32010.0,27830.0,30386473800.0,0,0,0,0,998630.0,499508.0,499122.0,459257.0,539373.0,187.0,76.0,3.0,59.0,3.0,سرمایه گذاری دارویی تامین,بورس,مواد و محصولات دارویی,11000000000.0,3325574.0,330770000000000.0,4320.0,1402-09-15 20:35:42
شلیا2,بلوکی,12:07:26,9380.0,9380.0,9380.0,9380.0,9380.0,-2.49,-2.49,9908.0,9332.0,156646000000.0,0,0,0,0,16700000.0,0.0,16700000.0,0.0,16700000.0,1.0,0.0,1.0,0.0,1.0,شرکت مواد ویژه لیا,پایه,سایر محصولات کانی غیرفلزی,500000000.0,1.0,4690000000000.0,13.0,1402-09-15 20:35:42
تاصیکو,تابلو,12:29:59,8580.0,8630.0,8510.0,8610.0,8550.0,0.82,0.12,8960.0,8120.0,24869825360.0,0,0,0,0,2903246.0,1549736.0,1353510.0,1621393.0,1281853.0,258.0,89.0,4.0,102.0,2.0,سرمایه گذاری صدرتامین,بورس,استخراج کانه های فلزی,67500000000.0,14035088.0,577125000000000.0,1065.0,1402-09-15 20:35:42
وکبهمن,تابلو,12:28:59,3840.0,3840.0,3700.0,3745.0,3743.0,-0.93,-0.98,4044.0,3516.0,7583748698.0,0,0,0,0,2026219.0,1952504.0,73715.0,1928516.0,97703.0,693.0,72.0,1.0,585.0,1.0,مدیریت سرمایه گذاری کوثربهمن,فرابورس,سرمایه گذاریها,10000000000.0,1.0,37430000000000.0,765.0,1402-09-15 20:35:42
سام4,عمده,14:29:29,10102.0,10102.0,10102.0,10102.0,10102.0,0.1,0.1,10596.0,9588.0,39397800000.0,0,0,0,0,3900000.0,3900000.0,0.0,0.0,3900000.0,1.0,1.0,0.0,0.0,1.0,صندوق س.درآمد ثابت سام-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,200000000.0,1.0,2020400000000.0,,1402-09-15 20:35:42
کارام,تابلو,12:29:26,5740.0,5940.0,5710.0,5730.0,5870.0,-2.55,-0.17,6050.0,5710.0,3311988140.0,0,0,0,0,569100.0,569100.0,0.0,569100.0,0.0,77.0,26.0,0.0,28.0,0.0,صنایع سرام آرا,پایه,کاشی و سرامیک,974389154.0,3407156.0,5719664333980.0,-124.0,1402-09-15 20:35:42
اسیاتک,تابلو,12:29:59,12450.0,12810.0,12220.0,12810.0,12620.0,6.93,5.34,12810.0,11150.0,986712372520.0,950476380,0,950476380,0,78203625.0,58254900.0,19948725.0,65106342.0,13097283.0,5479.0,879.0,17.0,1891.0,22.0,انتقال داده های آسیاتک,بورس,اطلاعات و ارتباطات,3000000000.0,1200000.0,37860000000000.0,1122.0,1402-09-15 20:35:42
ثامید,تابلو,12:29:59,2492.0,2492.0,2390.0,2396.0,2418.0,-2.44,-1.55,2578.0,2334.0,49017396375.0,0,0,0,0,20271713.0,13927946.0,6343767.0,18489787.0,1781926.0,1288.0,174.0,5.0,670.0,2.0,توسعه و عمران امید,بورس,انبوه سازی، املاک و مستغلات,35317000000.0,14126800.0,85396506000000.0,316.0,1402-09-15 20:35:42
ولتجار,تابلو,12:29:51,4549.0,4550.0,4288.0,4302.0,4374.0,-2.63,-1.0,4550.0,4286.0,11580471389.0,0,0,0,0,2667253.0,1900030.0,767223.0,2667253.0,0.0,89.0,33.0,3.0,42.0,0.0,واسپاری تجارت وسرمایه ایرانیان,پایه,سایر واسطه گریهای مالی,2200000000.0,4572474.0,9622800000000.0,0.0,1402-09-15 20:35:42
باران,تابلو,12:29:41,3530.0,3642.0,3480.0,3642.0,3609.0,3.0,2.06,3642.0,3430.0,38818104520.0,677568606,0,67756861,0,10754813.0,10754813.0,0.0,9854813.0,900000.0,493.0,154.0,0.0,155.0,1.0,بیمه زندگی باران,پایه,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,1200000000.0,1.0,4330800000000.0,19.0,1402-09-15 20:35:42
کاما,تابلو,12:29:59,5039.0,5050.0,4892.0,4898.0,4947.0,-3.72,-2.75,5443.0,4731.0,200965927074.0,0,0,0,0,40621776.0,38183584.0,2438192.0,37667625.0,2954151.0,2972.0,1069.0,8.0,626.0,1.0,باما,بورس,استخراج کانه های فلزی,20000000000.0,8000000.0,98940000000000.0,417.0,1402-09-15 20:35:42
جهش,تابلو,14:59:57,11800.0,11950.0,11500.0,11680.0,11670.0,-0.76,-0.85,12940.0,10600.0,280251200270.0,0,0,0,0,24009831.0,19418974.0,4590857.0,20570662.0,3439169.0,2689.0,438.0,8.0,429.0,9.0,صندوق سهامی جهش فارابی-اهرمی,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,500000000.0,1.0,5835000000000.0,,1402-09-15 20:35:42
فافق,تابلو,11:56:28,5136.0,5136.0,5136.0,5136.0,5136.0,2.99,2.99,5136.0,4838.0,4681859472.0,91264562880,0,741988316,0,911577.0,911577.0,0.0,455577.0,456000.0,25.0,6.0,0.0,14.0,1.0,صنایع مس افق کرمان,پایه,فلزات اساسی,4700000000.0,1.0,24139200000000.0,793.0,1402-09-15 20:35:42
سایرا,تابلو,12:29:44,50200.0,51800.0,50200.0,51800.0,51150.0,1.17,-0.1,52200.0,50200.0,1127111150.0,0,0,0,0,22290.0,22290.0,0.0,22290.0,0.0,20.0,6.0,0.0,11.0,0.0,ایرانیت ,پایه,سایر محصولات کانی غیرفلزی,45600000.0,195504.0,2332440000000.0,21977.0,1402-09-15 20:35:42
آساس,تابلو,14:58:12,379830.0,380800.0,377505.0,379995.0,378899.0,0.04,-0.25,417824.0,341856.0,25630258567.0,0,0,0,0,67644.0,52900.0,14744.0,51603.0,16041.0,236.0,107.0,2.0,85.0,1.0,صندوق س.آسمان آرمانی سهام-س,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,1000000000.0,1.0,378899000000000.0,,1402-09-15 20:35:42
همای4,عمده,14:46:55,10105.0,10105.0,10105.0,10105.0,10105.0,0.11,0.11,10105.0,10105.0,222310000000.0,0,0,0,0,22000000.0,0.0,22000000.0,0.0,22000000.0,1.0,0.0,1.0,0.0,1.0,صندوق س همای آگاه-ثابت,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,7000000000.0,1.0,70735000000000.0,,1402-09-15 20:35:42
فکمند,تابلو,12:27:35,32250.0,32250.0,32250.0,32250.0,33200.0,-2.86,0.0,34150.0,32250.0,435633000.0,0,11303238000,0,353226188,13508.0,13508.0,0.0,13508.0,0.0,8.0,6.0,0.0,2.0,0.0,گسترش قطعه سازی کمند,پایه,ساخت محصولات فلزی,383000000.0,602410.0,12715600000000.0,-23.0,1402-09-15 20:35:42
خاتم,تابلو,14:56:23,18622.0,18622.0,18620.0,18621.0,18621.0,0.11,0.11,20461.0,16741.0,39840844943.0,0,0,0,0,2139565.0,1644430.0,495135.0,1137869.0,1001696.0,114.0,36.0,1.0,32.0,1.0,صندوق س خاتم ایساتیس پویا-ثابت,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,500000000.0,1.0,9310500000000.0,,1402-09-15 20:35:42
فاذر,تابلو,12:29:59,1950.0,1979.0,1917.0,1924.0,1939.0,-1.33,-0.56,2047.0,1853.0,128677506167.0,0,0,0,0,66375281.0,60925281.0,5450000.0,62595719.0,3779562.0,1557.0,483.0,2.0,310.0,3.0,صنایع  آذرآب ,بورس,ساخت محصولات فلزی,18126475000.0,7735946.0,35147235025000.0,-3.0,1402-09-15 20:35:42
فروسیل,تابلو,12:29:52,14180.0,14290.0,13570.0,13990.0,13740.0,-2.03,-3.78,14990.0,13570.0,28065473530.0,0,0,0,0,2042095.0,1377103.0,664992.0,2042095.0,0.0,525.0,207.0,4.0,73.0,0.0,فروسیلیسیم خمین,فرابورس,فلزات اساسی,1600000000.0,1091704.0,21984000000000.0,969.0,1402-09-15 20:35:42
کارین,تابلو,14:55:25,10094.0,10104.0,10094.0,10094.0,10097.0,0.07,0.1,11095.0,9079.0,25111104448.0,0,0,0,0,2487000.0,2444115.0,42885.0,1779391.0,707609.0,69.0,30.0,2.0,20.0,1.0,صندوق س نگین سامان-ثابت,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,10000000000.0,1.0,100970000000000.0,,1402-09-15 20:35:42
بمپنا,تابلو,12:29:54,7380.0,7580.0,7300.0,7320.0,7340.0,-2.14,-1.87,7850.0,7110.0,48604844890.0,0,0,0,0,6622231.0,4618762.0,2003469.0,6583813.0,38418.0,516.0,164.0,3.0,121.0,1.0,تولید برق عسلویه  مپنا,فرابورس,عرضه برق، گاز، بخاروآب گرم,7728000000.0,1.0,56723520000000.0,536.0,1402-09-15 20:35:42
پرتو,تابلو,14:52:48,14820.0,14860.0,14805.0,14859.0,14818.0,0.3,0.02,16296.0,13334.0,643330265.0,0,0,0,0,43416.0,3416.0,40000.0,43416.0,0.0,13.0,6.0,1.0,7.0,0.0,صندوق س. پرتو پایش پیشرو-س,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,1481800000000.0,,1402-09-15 20:35:42
پاکشو,تابلو,12:29:59,6540.0,6770.0,6460.0,6700.0,6650.0,0.75,0.0,6980.0,6320.0,17664610770.0,0,0,0,0,2666662.0,1666662.0,1000000.0,2266662.0,400000.0,284.0,75.0,1.0,93.0,2.0,گروه صنعتی پاکشو,بورس,محصولات شیمیایی,48000000000.0,18045113.0,319200000000000.0,371.0,1402-09-15 20:35:42
شبصیر,تابلو,12:29:30,31000.0,31000.0,29950.0,30650.0,30500.0,0.0,-0.49,32150.0,29150.0,30264610100.0,0,0,0,0,991843.0,296167.0,695676.0,475480.0,516363.0,280.0,74.0,4.0,72.0,3.0,تولیدات پتروشیمی قائد بصیر,فرابورس,محصولات شیمیایی,2500000000.0,1.0,76250000000000.0,5095.0,1402-09-15 20:35:42
نخل,تابلو,14:56:53,10107.0,10108.0,10107.0,10107.0,10108.0,0.14,0.15,11102.0,9084.0,226185844673.0,0,0,0,0,22377369.0,1838953.0,20538416.0,368152.0,22009217.0,83.0,34.0,2.0,17.0,4.0,صندوق س.خلیج فارس-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,1000000000.0,1.0,10108000000000.0,,1402-09-15 20:35:42
بزاگرس,تابلو,12:29:50,5440.0,5570.0,5330.0,5400.0,5380.0,-3.74,-4.1,5890.0,5330.0,41165575570.0,0,0,0,0,7647983.0,7647983.0,0.0,7547983.0,100000.0,830.0,297.0,0.0,146.0,1.0,نیروگاه زاگرس کوثر,فرابورس,عرضه برق، گاز، بخاروآب گرم,6000000000.0,2788105.0,32280000000000.0,202.0,1402-09-15 20:35:42
صدف,تابلو,12:29:07,10350.0,10370.0,10300.0,10310.0,10340.0,-0.87,-0.58,11440.0,9360.0,1020458280.0,0,0,0,0,98682.0,18522.0,80160.0,98682.0,0.0,15.0,4.0,1.0,13.0,0.0,صندوق س صدف سهام-سهام,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,1034000000000.0,,1402-09-15 20:35:42
ولقمان,تابلو,12:27:23,2129.0,2129.0,2068.0,2068.0,2128.0,-2.96,-0.14,2194.0,2068.0,1148663166.0,0,45400872,0,45400872,551662.0,417162.0,134500.0,551662.0,0.0,16.0,7.0,1.0,5.0,0.0,سرمایه گذاری لقمان,پایه,سرمایه گذاریها,5430600000.0,9398497.0,11556316800000.0,253.0,1402-09-15 20:35:42
سپر2,بلوکی,14:50:21,1.0,1.0,1.0,1.0,1.0,-100.0,-100.0,1.0,1.0,115000000.0,0,0,0,0,115000000.0,0.0,115000000.0,0.0,115000000.0,7.0,0.0,1.0,0.0,1.0,صندوق س سپر سرمایه بیدار- ثابت,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,1500000000.0,1.0,1500000000.0,,1402-09-15 20:35:42
قنقش,تابلو,12:27:23,169450.0,169450.0,169450.0,169450.0,174450.0,-2.98,-0.11,179850.0,169450.0,677800000.0,0,37565370500,0,816638489,4000.0,4000.0,0.0,4000.0,0.0,12.0,8.0,0.0,5.0,0.0,قند نقش جهان,پایه,قند و شکر,139000000.0,114647.0,24248550000000.0,316.0,1402-09-15 20:35:42
سبجنو,تابلو,12:28:52,70330.0,73000.0,70330.0,72950.0,71930.0,2.1,0.67,75020.0,67880.0,13903122800.0,0,0,0,0,193229.0,185238.0,7991.0,71689.0,121540.0,121.0,40.0,1.0,58.0,1.0,سیمان  بجنورد,بورس,سیمان، آهک و گچ,392000000.0,208536.0,28196560000000.0,7536.0,1402-09-15 20:35:42
ثجنوب,تابلو,12:29:53,14420.0,14970.0,14420.0,14950.0,14870.0,4.84,4.28,14970.0,13550.0,60559458360.0,0,0,0,0,4072269.0,2788548.0,1283721.0,3570181.0,502088.0,355.0,99.0,2.0,125.0,2.0,سرمایه گذاری مسکن جنوب,فرابورس,انبوه سازی، املاک و مستغلات,1400000000.0,1.0,20818000000000.0,1728.0,1402-09-15 20:35:42
زقیام,تابلو,12:29:51,3307.0,3325.0,3234.0,3258.0,3268.0,-2.78,-2.48,3585.0,3117.0,28070378226.0,0,0,0,0,8588863.0,7087990.0,1500873.0,8350613.0,238250.0,646.0,163.0,2.0,168.0,1.0,کشت و دام قیام اصفهان,فرابورس,زراعت و خدمات وابسته,6897079260.0,1.0,22539655021680.0,445.0,1402-09-15 20:35:42
حپرتو,تابلو,12:29:55,5198.0,5198.0,5035.0,5106.0,5098.0,-0.1,-0.25,5366.0,4856.0,4401530096.0,0,0,0,0,863378.0,862093.0,1285.0,162962.0,700416.0,70.0,17.0,1.0,18.0,1.0,پرتو بار فرابر خلیج فارس,فرابورس,حمل ونقل، انبارداری و ارتباطات,1500000000.0,1.0,7647000000000.0,370.0,1402-09-15 20:35:42
ومعلم,تابلو,12:28:02,2429.0,2535.0,2371.0,2535.0,2516.0,4.97,4.18,2535.0,2295.0,79806165809.0,1435372770,0,130488434,0,31719618.0,31669618.0,50000.0,23349142.0,8370476.0,1139.0,225.0,1.0,295.0,4.0,بیمه معلم,فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,7500000000.0,1.0,18870000000000.0,35.0,1402-09-15 20:35:42
قجام,تابلو,12:29:50,6380.0,6540.0,6380.0,6490.0,6430.0,1.25,0.31,6600.0,6220.0,7886445350.0,0,0,0,0,1218390.0,1218390.0,0.0,808967.0,409423.0,98.0,32.0,0.0,42.0,2.0,فرآوردههای غذایی وقندتربت جام ,پایه,قند و شکر,650000000.0,3110420.0,4179500000000.0,681.0,1402-09-15 20:35:42
ونچر,تابلو,6:10:44,0.0,0.0,0.0,840000.0,840000.0,0.0,0.0,924000.0,756000.0,0.0,0,0,0,0,0.0,,,,,0.0,,,,,ص.ج.فیروزه70%تادیه,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,500000.0,1.0,420000000000.0,,1402-09-15 20:35:42
سپر4,عمده,14:46:50,20441.0,20447.0,20441.0,20446.0,20442.0,0.11,0.09,20447.0,20300.0,961482323716.0,0,0,0,0,47034730.0,0.0,47034730.0,0.0,47034730.0,4.0,0.0,3.0,0.0,1.0,صندوق س سپر سرمایه بیدار- ثابت,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,1500000000.0,1.0,30663000000000.0,,1402-09-15 20:35:42
خاهن,تابلو,12:29:49,4260.0,4350.0,4180.0,4200.0,4281.0,-2.67,-0.79,4617.0,4013.0,25819319811.0,0,0,0,0,6066086.0,5966086.0,100000.0,5866086.0,200000.0,539.0,190.0,1.0,128.0,1.0,آهنگری  تراکتورسازی  ایران ,بورس,خودرو و ساخت قطعات,26000000000.0,10400000.0,111306000000000.0,264.0,1402-09-15 20:35:42
دفرا,تابلو,12:29:52,37200.0,37700.0,36550.0,37630.0,36800.0,2.65,0.38,38490.0,34830.0,5274816730.0,0,0,0,0,141718.0,99540.0,42178.0,121168.0,20550.0,63.0,21.0,4.0,23.0,1.0,فرآورده های  تزریقی  ایران ,بورس,مواد و محصولات دارویی,1400000000.0,560000.0,51520000000000.0,4579.0,1402-09-15 20:35:42
وپست,تابلو,12:29:54,9630.0,9800.0,9610.0,9680.0,9650.0,0.52,0.21,10110.0,9150.0,17815530400.0,0,0,0,0,1839518.0,1633552.0,205966.0,1824518.0,15000.0,305.0,71.0,2.0,95.0,1.0,پست بانک ایران,بورس,بانکها و موسسات اعتباری,16390836000.0,6556334.0,158171567400000.0,2196.0,1402-09-15 20:35:42
میهن,تابلو,12:29:43,15210.0,15210.0,15210.0,15210.0,15210.0,4.97,4.97,15210.0,13770.0,56616593670.0,55953179100,0,777127488,0,3722327.0,3722327.0,0.0,2712527.0,1009800.0,124.0,39.0,0.0,56.0,1.0,بیمه میهن,فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,1500000000.0,1.0,22815000000000.0,4608.0,1402-09-15 20:35:42
کگل,تابلو,12:29:48,6000.0,6060.0,5860.0,5890.0,5960.0,-0.67,0.51,6340.0,5520.0,260231066590.0,0,0,0,0,43696376.0,13863238.0,29833138.0,18948464.0,24747912.0,1288.0,309.0,3.0,233.0,8.0,معدنی و صنعتی گل گهر,بورس,استخراج کانه های فلزی,330000000000.0,20134228.0,1966800000000000.0,517.0,1402-09-15 20:35:42
پکویر,تابلو,12:29:59,7210.0,7340.0,7190.0,7300.0,7270.0,0.0,-0.41,7810.0,6790.0,41592312750.0,0,0,0,0,5722102.0,3161314.0,2560788.0,5504967.0,217135.0,723.0,66.0,7.0,140.0,4.0,کویر تایر,بورس,لاستیک و پلاستیک,6540000000.0,2616000.0,47545800000000.0,752.0,1402-09-15 20:35:42
خپارس,تابلو,12:29:59,1322.0,1326.0,1271.0,1288.0,1308.0,0.0,1.55,1326.0,1250.0,302402313060.0,0,0,0,0,231141484.0,217495484.0,13646000.0,221854272.0,9287212.0,4119.0,700.0,7.0,1080.0,6.0,پارس خودرو,پایه,خودرو و ساخت قطعات,113568281447.0,1.0,148547312132676.0,-797.0,1402-09-15 20:35:42
پترول,تابلو,14:00:11,1993.0,2061.0,1974.0,2059.0,2035.0,1.18,0.0,2177.0,1893.0,314085783131.0,0,0,0,0,154304425.0,87671641.0,66632784.0,148911670.0,5392755.0,3531.0,737.0,7.0,1131.0,8.0,گ.س.وت.ص.پتروشیمی خلیج فارس,بورس,محصولات شیمیایی,100000000000.0,40000000.0,203500000000000.0,240.0,1402-09-15 20:35:42
غدشت,تابلو,12:29:44,25540.0,26620.0,25100.0,26120.0,26260.0,3.0,3.55,26620.0,24100.0,94814110430.0,0,0,0,0,3610964.0,3610964.0,0.0,3606964.0,4000.0,1184.0,393.0,0.0,373.0,1.0,دشت  مرغاب ,بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,681919542.0,571211.0,17907207172920.0,242.0,1402-09-15 20:35:42
نیان,تابلو,12:29:59,161450.0,164450.0,159600.0,163700.0,163550.0,0.86,0.77,170400.0,154200.0,57682752150.0,0,0,0,0,352706.0,117667.0,235039.0,352706.0,0.0,1922.0,143.0,4.0,1343.0,0.0,نیان الکترونیک,فرابورس,تولید محصولات کامپیوتری الکترونیکی ونوری,266930000.0,1.0,43656401500000.0,12244.0,1402-09-15 20:35:42
وساپا,تابلو,12:30:00,5371.0,5539.0,5303.0,5321.0,5387.0,-1.24,-0.02,5765.0,5011.0,471212923444.0,0,0,0,0,87476117.0,69064295.0,18411822.0,83006865.0,4469252.0,3537.0,830.0,10.0,798.0,3.0,سرمایه گذاری  سایپا,بورس,سرمایه گذاریها,19800000000.0,7920000.0,106662600000000.0,246.0,1402-09-15 20:35:42
اعتلا,تابلو,12:29:59,4153.0,4325.0,4150.0,4300.0,4268.0,0.8,0.05,4479.0,4053.0,17154746801.0,0,0,0,0,4019271.0,3972650.0,46621.0,3639995.0,379276.0,252.0,50.0,2.0,75.0,2.0,شرکت سرمایه گذاری اعتلاء البرز,فرابورس,سرمایه گذاریها,3050000000.0,1.0,13017400000000.0,1220.0,1402-09-15 20:35:42
ثجوان,تابلو,12:28:58,12960.0,12960.0,12960.0,12960.0,12810.0,2.94,1.75,12960.0,12220.0,12436027200.0,14199455520,0,458046952,0,959570.0,959570.0,0.0,959570.0,0.0,72.0,18.0,0.0,40.0,0.0,تامین مسکن جوانان,پایه,انبوه سازی، املاک و مستغلات,2552513000.0,1561281.0,32697691530000.0,105.0,1402-09-15 20:35:42
ومعادن2,بلوکی,11:58:39,5170.0,5170.0,5170.0,5170.0,5170.0,-2.08,-2.08,5649.0,4911.0,258500000000.0,0,0,0,0,50000000.0,0.0,50000000.0,0.0,50000000.0,1.0,0.0,1.0,0.0,1.0,توسعه معادن وفلزات ,بورس,استخراج کانه های فلزی,192428000000.0,1.0,994852760000000.0,723.0,1402-09-15 20:35:42
ولملت,تابلو,12:29:59,9500.0,9500.0,8910.0,9290.0,9150.0,-1.9,-3.38,10130.0,8810.0,85807568500.0,0,0,0,0,9379507.0,9304507.0,75000.0,9292180.0,87327.0,1116.0,277.0,1.0,221.0,1.0,واسپاری ملت,بورس,سایر واسطه گریهای مالی,1500000000.0,1639344.0,13725000000000.0,0.0,1402-09-15 20:35:42
شتوکا,تابلو,12:30:00,23600.0,24250.0,23300.0,24100.0,23800.0,1.69,0.42,25350.0,22050.0,32989137250.0,0,0,0,0,1385724.0,1381849.0,3875.0,1363117.0,22607.0,602.0,170.0,1.0,159.0,1.0,توکا رنگ فولاد سپاهان,فرابورس,محصولات شیمیایی,375000000.0,1.0,8925000000000.0,2011.0,1402-09-15 20:35:42
بهین رو,تابلو,14:58:37,11780.0,11800.0,11510.0,11550.0,11580.0,-2.2,-1.95,12990.0,10630.0,174596175040.0,0,0,0,0,15078133.0,3609336.0,11468797.0,7186758.0,7891375.0,537.0,143.0,7.0,186.0,2.0,صندوق س بهین خودرو-بخشی,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,500000000.0,1.0,5790000000000.0,,1402-09-15 20:35:42
کمنگنز,تابلو,12:29:49,15000.0,15290.0,14700.0,14700.0,14810.0,-2.52,-1.79,16130.0,14030.0,16498244740.0,0,0,0,0,1113666.0,887766.0,225900.0,1113666.0,0.0,391.0,151.0,1.0,106.0,0.0,معادن منگنزایران ,بورس,استخراج کانه های فلزی,1480000000.0,1012829.0,21918800000000.0,1317.0,1402-09-15 20:35:42
شیران2,بلوکی,10:00:01,5075.0,5075.0,5075.0,5075.0,5075.0,0.0,0.0,5430.0,4720.0,253750000000.0,0,0,0,0,50000000.0,0.0,50000000.0,0.0,50000000.0,2.0,0.0,1.0,0.0,1.0,س. صنایع شیمیایی ایران,بورس,محصولات شیمیایی,54433650000.0,1.0,276250773750000.0,706.0,1402-09-15 20:35:42
حرهشا,تابلو,11:46:43,267100.0,267100.0,259700.0,259700.0,259700.0,0.02,0.02,267400.0,251900.0,203945500.0,0,0,0,0,773.0,773.0,0.0,773.0,0.0,5.0,3.0,0.0,4.0,0.0,رهشاد سپاهان (سهامی عام,پایه,حمل ونقل، انبارداری و ارتباطات,15000000.0,77012.0,3895500000000.0,-310.0,1402-09-15 20:35:42
سکرما,تابلو,14:05:12,30460.0,31000.0,30460.0,30970.0,30630.0,1.67,0.56,32590.0,28330.0,6396595000.0,0,0,0,0,206743.0,108753.0,97990.0,169793.0,36950.0,69.0,11.0,2.0,33.0,2.0,سیمان  کرمان ,بورس,سیمان، آهک و گچ,1500000000.0,600000.0,45945000000000.0,4881.0,1402-09-15 20:35:42
تکنار,تابلو,12:03:28,58300.0,59000.0,57650.0,58700.0,59050.0,-0.68,-0.08,60850.0,57350.0,1075347200.0,0,0,0,0,18538.0,16888.0,1650.0,18538.0,0.0,23.0,14.0,1.0,14.0,0.0,مجتمع معادن مس تکنار,پایه,استخراج کانه های فلزی,60000000.0,338697.0,3543000000000.0,1010.0,1402-09-15 20:35:42
خورشید,تابلو,14:48:50,10840.0,10845.0,10839.0,10845.0,10844.0,0.14,0.13,11913.0,9747.0,62526871616.0,0,0,0,0,5766203.0,1766203.0,4000000.0,468987.0,5297216.0,36.0,22.0,1.0,4.0,1.0,صندوق س. طلوع تدبیر پایا-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,200000000.0,1.0,2168800000000.0,,1402-09-15 20:35:42
ثاصفا2,بلوکی,11:19:36,24000.0,24000.0,24000.0,24000.0,24000.0,1.69,1.69,24308.0,22892.0,38873736000.0,0,0,0,0,1619739.0,0.0,1619739.0,1619739.0,0.0,1.0,0.0,1.0,1.0,0.0,شرکت  ساختمان  اصفهان ,پایه,انبوه سازی، املاک و مستغلات,160000000.0,1.0,3840000000000.0,-110.0,1402-09-15 20:35:42
توریل,تابلو,12:29:47,6080.0,6080.0,5780.0,5850.0,5900.0,-2.17,-1.34,6270.0,5690.0,43220582350.0,0,0,0,0,7331664.0,6583324.0,748340.0,6261899.0,1069765.0,608.0,230.0,3.0,148.0,2.0,توکاریل,فرابورس,حمل ونقل، انبارداری و ارتباطات,7000000000.0,1.0,41300000000000.0,412.0,1402-09-15 20:35:42
ترمه,تابلو,12:22:08,16440.0,16440.0,16200.0,16200.0,16370.0,-1.16,-0.12,18020.0,14760.0,151057490.0,0,0,0,0,9229.0,3229.0,6000.0,6229.0,3000.0,12.0,8.0,2.0,5.0,1.0,صندوق سرمایه گذاری ترمه-سهام	,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,1637000000000.0,,1402-09-15 20:35:42
سهگمت,تابلو,12:29:53,61000.0,61810.0,60520.0,60970.0,60840.0,0.74,0.53,64750.0,56290.0,9618110810.0,0,0,0,0,157390.0,23225.0,134165.0,157390.0,0.0,164.0,20.0,4.0,33.0,0.0,سیمان هگمتان ,بورس,سیمان، آهک و گچ,728789000.0,291516.0,44339522760000.0,9462.0,1402-09-15 20:35:42
شکلر,تابلو,12:26:24,41500.0,42230.0,40720.0,42080.0,41880.0,0.5,0.02,44800.0,38940.0,19099772610.0,0,0,0,0,456040.0,29624.0,426416.0,356040.0,100000.0,197.0,21.0,4.0,51.0,1.0,نیروکلر,بورس,محصولات شیمیایی,1000000000.0,400000.0,41880000000000.0,5629.0,1402-09-15 20:35:42
خفولا,تابلو,17:34:00,49350.0,0.0,0.0,51600.0,50850.0,1.47,0.0,52350.0,49350.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,31.0,1.0,خدمات فنی فولاد یزد,پایه,خدمات فنی و مهندسی,290000000.0,404859.0,14746500000000.0,324.0,1402-09-15 20:35:42
شبریز2,بلوکی,12:39:01,13000.0,13000.0,13000.0,13000.0,13000.0,0.78,0.78,13803.0,11997.0,26000000000.0,0,0,0,0,2000000.0,2000000.0,0.0,2000000.0,0.0,1.0,1.0,0.0,1.0,0.0,پالایش نفت تبریز,بورس,فراورده های نفتی، کک و سوخت هسته ای,30000000000.0,1.0,390000000000000.0,2494.0,1402-09-15 20:35:42
