Ticker,Trade Type,Time,Open,High,Low,Close,Final,Close(%),Final(%),Day_UL,Day_LL,Value,BQ-Value,SQ-Value,BQPC,SQPC,Volume,Vol_Buy_R,Vol_Buy_I,Vol_Sell_R,Vol_Sell_I,No,No_Buy_R,No_Buy_I,No_Sell_R,No_Sell_I,Name,Market,Sector,Share-No,Base-Vol,Market Cap,EPS,Download
پی پاد,تابلو,12:29:55,13420.0,13420.0,12900.0,12920.0,13040.0,-3.58,-2.69,14070.0,12730.0,31060951000.0,0,0,0,0,2381394.0,2248394.0,133000.0,2156968.0,224426.0,970.0,269.0,2.0,490.0,2.0,پرداخت الکترونیک پاسارگاد,بورس,رایانه و فعالیت های وابسته به آن,3000000000.0,1200000.0,39120000000000.0,0.0,1402-11-09 14:56:12
فنرژی,تابلو,12:00:58,37500.0,37500.0,37500.0,37500.0,38250.0,-1.96,0.0,39000.0,37500.0,123487500.0,0,426890587500,0,2439374786,3293.0,3293.0,0.0,3293.0,0.0,1.0,1.0,0.0,1.0,0.0,گسترش صنایع انرژی آذرآب,پایه,ساخت محصولات فلزی,163160000.0,8158000.0,6240870000000.0,-4948.0,1402-11-09 14:56:12
سخوز,تابلو,12:29:47,48820.0,49990.0,47920.0,49960.0,48870.0,2.5,0.27,52150.0,45330.0,11799107050.0,0,0,0,0,240577.0,223345.0,17232.0,237587.0,2990.0,135.0,46.0,3.0,55.0,1.0,سیمان خوزستان,بورس,سیمان، آهک و گچ,1400000000.0,560000.0,68418000000000.0,8921.0,1402-11-09 14:56:12
خساپا,تابلو,14:11:51,2401.0,2420.0,2375.0,2406.0,2396.0,0.04,-0.37,2525.0,2285.0,217528701854.0,0,0,0,0,90786585.0,40768985.0,50017600.0,90025223.0,761362.0,2405.0,451.0,16.0,903.0,5.0,سایپا,بورس,خودرو و ساخت قطعات,195510550000.0,50083472.0,468443277800000.0,-1031.0,1402-11-09 14:56:12
زشگزا,تابلو,12:27:24,12000.0,12600.0,11770.0,12600.0,12500.0,6.96,6.11,12600.0,10960.0,447697017140.0,84238900200,0,859580614,0,35811909.0,35360654.0,451255.0,26311675.0,9500234.0,3155.0,774.0,2.0,911.0,8.0,شیر و گوشت زاگرس شهرکرد,فرابورس,زراعت و خدمات وابسته,960000000.0,1.0,12000000000000.0,1508.0,1402-11-09 14:56:12
ثروت,تابلو,6:15:25,0.0,0.0,0.0,924000.0,924000.0,0.0,0.0,1016400.0,831600.0,0.0,0,0,0,0,0.0,,,,,0.0,,,,,ص.خ.ثروت آفرین فیروزه 85%تادیه,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,1000000.0,1.0,924000000000.0,,1402-11-09 14:56:12
ونفت,تابلو,12:29:35,5070.0,5078.0,5021.0,5044.0,5049.0,-0.69,-0.59,5434.0,4724.0,10903633886.0,0,0,0,0,2164517.0,1217745.0,946772.0,2164517.0,0.0,336.0,52.0,2.0,73.0,0.0,سرمایه گذاری  صنعت  نفت ,بورس,فراورده های نفتی، کک و سوخت هسته ای,5000000000.0,3000000.0,25245000000000.0,746.0,1402-11-09 14:56:12
فملی,تابلو,12:29:56,7420.0,7450.0,7360.0,7420.0,7400.0,0.0,-0.27,7930.0,6910.0,553696580450.0,0,0,0,0,74854674.0,13910551.0,60944123.0,32486167.0,42368507.0,2919.0,721.0,11.0,967.0,11.0,ملی  صنایع  مس  ایران ,بورس,فلزات اساسی,600000000000.0,16216216.0,4440000000000000.0,1104.0,1402-11-09 14:56:12
اتکای,تابلو,12:29:57,4420.0,4426.0,4250.0,4357.0,4345.0,-0.57,-0.84,4601.0,4163.0,3865564318.0,0,0,0,0,889665.0,477442.0,412223.0,889665.0,0.0,231.0,22.0,3.0,36.0,0.0,بیمه اتکایی ایرانیان,فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,11500000000.0,1.0,49967500000000.0,540.0,1402-11-09 14:56:12
وزمین,تابلو,12:08:37,3774.0,3774.0,3721.0,3774.0,3774.0,0.99,0.99,3774.0,3700.0,6833325336.0,3063355800,0,340372867,0,1810805.0,1810805.0,0.0,410805.0,1400000.0,43.0,6.0,0.0,19.0,1.0,بانک ایران زمین,پایه,بانکها و موسسات اعتباری,4000000000.0,1.0,15096000000000.0,-29100.0,1402-11-09 14:56:12
وسرمد,تابلو,12:29:39,1231.0,1264.0,1231.0,1241.0,1258.0,-1.35,0.0,1295.0,1221.0,1458988570.0,0,0,0,0,1164925.0,1164925.0,0.0,1119925.0,45000.0,43.0,15.0,0.0,23.0,1.0,بیمه  سرمد,پایه,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,10000000000.0,15847861.0,12580000000000.0,129.0,1402-11-09 14:56:12
تماوند,تابلو,12:23:34,4215.0,4270.0,4166.0,4270.0,4247.0,0.07,-0.47,4480.0,4054.0,543509804.0,0,0,0,0,127976.0,2701.0,125275.0,76856.0,51120.0,54.0,2.0,4.0,11.0,1.0,تامین سرمایه دماوند,فرابورس,فعالیتهای کمکی به نهادهای مالی واسط,14000000000.0,1.0,59458000000000.0,469.0,1402-11-09 14:56:12
وکار,تابلو,12:29:39,2162.0,2182.0,2153.0,2153.0,2161.0,-0.32,0.05,2311.0,2009.0,18365761840.0,0,0,0,0,8496120.0,3206292.0,5289828.0,6655447.0,1840673.0,284.0,25.0,2.0,74.0,2.0,بانک  کارآفرین ,بورس,بانکها و موسسات اعتباری,46000000000.0,18400000.0,99406000000000.0,372.0,1402-11-09 14:56:12
زگلدشت,تابلو,12:29:24,24650.0,25250.0,24650.0,24900.0,24950.0,1.63,1.84,26200.0,22800.0,16690373650.0,0,0,0,0,669442.0,667247.0,2195.0,573350.0,96092.0,270.0,62.0,1.0,99.0,2.0,کشت و دام گلدشت نمونه اصفهان,فرابورس,زراعت و خدمات وابسته,700000000.0,1.0,17465000000000.0,1942.0,1402-11-09 14:56:12
گلدیرا,تابلو,12:29:59,5970.0,6120.0,5950.0,6100.0,6020.0,0.0,-1.31,6400.0,5800.0,36612276750.0,0,0,0,0,6083011.0,5063015.0,1019996.0,5083011.0,1000000.0,600.0,201.0,2.0,198.0,1.0,صنایع گلدیران,فرابورس,ماشین آلات و تجهیزات,8363800000.0,1.0,50350076000000.0,803.0,1402-11-09 14:56:12
زمگسا,تابلو,12:30:02,37270.0,38930.0,36850.0,38590.0,37730.0,0.84,-1.41,40940.0,35600.0,22982543380.0,0,0,0,0,609132.0,515777.0,93355.0,599735.0,9397.0,255.0,63.0,4.0,117.0,1.0,کشاورزی  ودامپروی  مگسال ,بورس,زراعت و خدمات وابسته,300000000.0,419815.0,11319000000000.0,5114.0,1402-11-09 14:56:12
دشیری,تابلو,12:06:59,117000.0,121400.0,115000.0,116000.0,117750.0,-2.15,-0.67,122100.0,115000.0,8923656350.0,0,0,0,0,76448.0,51997.0,24451.0,74698.0,1750.0,73.0,19.0,1.0,27.0,1.0,شیرین دارو,پایه,مواد و محصولات دارویی,50000000.0,168919.0,5887500000000.0,17493.0,1402-11-09 14:56:12
ثبهساز2,بلوکی,14:07:49,3200.0,3200.0,3200.0,3200.0,3200.0,3.46,3.46,3309.0,2877.0,431134438400.0,0,0,0,0,134729512.0,134729512.0,0.0,0.0,134729512.0,2.0,2.0,0.0,0.0,1.0,بهساز کاشانه تهران,بورس,انبوه سازی، املاک و مستغلات,20130787000.0,1.0,64418518400000.0,971.0,1402-11-09 14:56:12
مبین,تابلو,12:29:50,8000.0,8050.0,7810.0,8050.0,8030.0,0.0,-0.25,8450.0,7650.0,33693419370.0,0,0,0,0,4214909.0,3739331.0,475578.0,2847523.0,1367386.0,327.0,104.0,3.0,91.0,2.0,مبین انرژی خلیج فارس,بورس,عرضه برق، گاز، بخاروآب گرم,60713520000.0,14906832.0,487529565600000.0,618.0,1402-11-09 14:56:12
نیلی2,بلوکی,9:03:38,1.0,1.0,1.0,1.0,1.0,-99.99,-99.99,1.0,1.0,10000000.0,0,0,0,0,10000000.0,0.0,10000000.0,0.0,10000000.0,1.0,0.0,1.0,0.0,1.0,صندوق س. نوع دوم نیلی دماوند-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,5000000000.0,1.0,5000000000.0,,1402-11-09 14:56:12
بمان,تابلو,14:42:38,10429.0,10429.0,10428.0,10429.0,10429.0,0.07,0.07,11464.0,9380.0,133593650607.0,0,0,0,0,12809859.0,1514689.0,11295170.0,162208.0,12647651.0,78.0,15.0,6.0,21.0,3.0,صندوق س.بازده مانا-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,400000000.0,1.0,4171600000000.0,,1402-11-09 14:56:12
سپیدما2,بلوکی,14:48:49,1.0,1.0,1.0,1.0,1.0,-99.99,-99.99,1.0,1.0,55300000.0,0,0,0,0,55300000.0,0.0,55300000.0,0.0,55300000.0,8.0,0.0,2.0,0.0,2.0,صندوق س. سپید دماوند-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,6000000000.0,1.0,6000000000.0,,1402-11-09 14:56:12
دیران,تابلو,12:29:47,8300.0,8350.0,7970.0,8110.0,8120.0,-3.22,-3.1,8960.0,7800.0,25204686230.0,0,0,0,0,3105752.0,2836972.0,268780.0,3105752.0,0.0,531.0,217.0,1.0,140.0,0.0,ایران دارو,بورس,مواد و محصولات دارویی,1330000000.0,1849568.0,10799600000000.0,674.0,1402-11-09 14:56:12
افران,تابلو,14:55:50,24316.0,24317.0,24316.0,24317.0,24316.0,0.08,0.08,26726.0,21868.0,3990508619034.0,0,0,0,0,164108287.0,63528561.0,100320780.0,79552465.0,84296876.0,6284.0,1915.0,25.0,2752.0,20.0,صندوق س افرا نماد پایدار-ثابت,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,7000000000.0,1.0,170212000000000.0,,1402-11-09 14:56:12
پلوله,تابلو,12:29:51,33200.0,33250.0,33200.0,33200.0,33250.0,-2.92,-2.78,35200.0,33200.0,18035661800.0,0,0,0,0,543224.0,543224.0,0.0,528224.0,15000.0,110.0,30.0,0.0,30.0,1.0,گازلوله ,پایه,لاستیک و پلاستیک,225000000.0,568991.0,7481250000000.0,6574.0,1402-11-09 14:56:12
کاذر,تابلو,13:04:29,5800.0,6030.0,5620.0,5830.0,5890.0,1.22,2.26,6160.0,5360.0,32443311870.0,0,0,0,0,5509897.0,5267642.0,242255.0,5225282.0,284615.0,533.0,138.0,1.0,192.0,1.0,فرآورده های نسوزآذر,بورس,سایر محصولات کانی غیرفلزی,2000000000.0,2830189.0,11780000000000.0,575.0,1402-11-09 14:56:12
تمشک,تابلو,14:55:48,15310.0,15430.0,15230.0,15390.0,15340.0,-0.19,-0.52,16960.0,13880.0,54629634580.0,0,0,0,0,3561469.0,2567427.0,987539.0,3078045.0,476921.0,476.0,168.0,5.0,149.0,3.0,صندوق س تمشک نماد رشد-در صندوق,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,500000000.0,1.0,7670000000000.0,,1402-11-09 14:56:12
فخاس,تابلو,12:29:40,12330.0,12890.0,12330.0,12890.0,12490.0,4.97,1.71,12890.0,11670.0,47406600290.0,619738310,0,206579437,0,3701322.0,3191672.0,509650.0,2495247.0,1206075.0,655.0,141.0,1.0,217.0,4.0,فولاد خراسان,بورس,فلزات اساسی,23000000000.0,9200000.0,287270000000000.0,1975.0,1402-11-09 14:56:12
خعمرا,تابلو,12:29:57,5670.0,5800.0,5660.0,5710.0,5810.0,-2.06,-0.34,6000.0,5660.0,4845686580.0,0,0,0,0,844364.0,844364.0,0.0,844364.0,0.0,59.0,23.0,0.0,26.0,0.0,توسعه و عمران شهرستان نائین,پایه,خودرو و ساخت قطعات,1400546000.0,3395586.0,8137172260000.0,219.0,1402-11-09 14:56:12
درسا,تابلو,13:09:59,15900.0,16200.0,15890.0,16060.0,16050.0,0.63,0.56,17550.0,14370.0,66577884080.0,0,0,0,0,4149109.0,2001328.0,2147781.0,4045708.0,103401.0,26.0,4.0,4.0,5.0,3.0,صندوق سرمایه گذاری درسا - سهام,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,1605000000000.0,,1402-11-09 14:56:12
وثنو,تابلو,12:29:49,7360.0,7360.0,7350.0,7360.0,7360.0,2.94,2.94,7360.0,6940.0,100028198720.0,68957186880,0,689571869,0,13591277.0,13152277.0,439000.0,12691277.0,900000.0,332.0,132.0,2.0,118.0,2.0,سرمایه گذاری ساختمانی نوین,پایه,سرمایه گذاریها,2500000000.0,2936858.0,18400000000000.0,568.0,1402-11-09 14:56:12
حریل,تابلو,12:29:58,2260.0,2278.0,2209.0,2270.0,2239.0,-0.09,-1.45,2431.0,2113.0,22977754475.0,0,0,0,0,10262875.0,10262875.0,0.0,10262875.0,0.0,415.0,114.0,0.0,132.0,0.0,ریل پردازسیر,فرابورس,حمل ونقل، انبارداری و ارتباطات,4766875000.0,1.0,10673033125000.0,120.0,1402-11-09 14:56:12
خریخت2,بلوکی,13:22:54,6210.0,6210.0,6210.0,6210.0,6210.0,0.0,0.0,6520.0,5900.0,583740000000.0,0,0,0,0,94000000.0,0.0,94000000.0,0.0,94000000.0,4.0,0.0,4.0,0.0,1.0,صنایع ریخته گری ایران ,بورس,خودرو و ساخت قطعات,3000000000.0,1.0,18630000000000.0,509.0,1402-11-09 14:56:12
مارون,تابلو,12:29:03,152700.0,154400.0,152650.0,154350.0,157500.0,-2.06,-0.06,165450.0,149750.0,2241620300.0,0,0,0,0,14630.0,11894.0,2736.0,14630.0,0.0,57.0,37.0,1.0,22.0,0.0,پتروشیمی مارون,فرابورس,محصولات شیمیایی,8000000000.0,633513.0,1260000000000000.0,10799.0,1402-11-09 14:56:12
فنفت,تابلو,12:29:22,15650.0,15650.0,15100.0,15250.0,15320.0,-1.29,-0.84,15910.0,14990.0,11164653260.0,0,0,0,0,733617.0,733617.0,0.0,733617.0,0.0,168.0,81.0,0.0,76.0,0.0,صنایع تجهیزات نفت,پایه,فلزات اساسی,1200000000.0,1328022.0,18384000000000.0,670.0,1402-11-09 14:56:12
خپویش,تابلو,12:29:39,19270.0,19270.0,18300.0,18880.0,18660.0,1.34,0.16,19930.0,17330.0,22235852250.0,0,0,0,0,1191795.0,1147230.0,44565.0,1158795.0,33000.0,256.0,103.0,3.0,89.0,2.0,سازه  پویش ,بورس,خودرو و ساخت قطعات,1764061944.0,809498.0,32917395875040.0,3493.0,1402-11-09 14:56:12
غبهار,تابلو,12:18:00,17760.0,17930.0,17250.0,17910.0,17820.0,2.87,2.35,17930.0,16890.0,10385113930.0,0,0,0,0,582652.0,582652.0,0.0,564652.0,18000.0,125.0,23.0,0.0,67.0,1.0,کشت وصنعت بهاران گلبهار خراسان,پایه,محصولات غذایی و آشامیدنی به جز قند و شکر,388039485.0,1.0,6914863622700.0,1972.0,1402-11-09 14:56:12
ارزش مسکن,تابلو,14:54:04,12479.0,13523.0,12351.0,13523.0,13244.0,10.0,7.73,13523.0,11065.0,149821536460.0,5493515905,0,46555220,0,11312325.0,11248731.0,63594.0,10525919.0,786406.0,6141.0,509.0,1.0,553.0,1.0,ص.س.املاک ومستغلات ارزش مسکن,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,165000000.0,1.0,2185260000000.0,,1402-11-09 14:56:12
ساربیل,تابلو,12:29:47,24450.0,25100.0,23760.0,24400.0,24520.0,-2.2,-1.72,26190.0,23710.0,9235037640.0,0,0,0,0,380487.0,177818.0,202669.0,320170.0,60317.0,166.0,66.0,2.0,47.0,1.0,سیمان آرتا اردبیل,بورس,سیمان، آهک و گچ,1440000000.0,600000.0,35308800000000.0,3329.0,1402-11-09 14:56:12
غناب,تابلو,12:29:57,1186.0,1186.0,1147.0,1165.0,1152.0,-1.44,-2.54,1217.0,1147.0,57567905314.0,0,0,0,0,49958656.0,49258656.0,700000.0,49958656.0,0.0,846.0,188.0,1.0,168.0,0.0,روغن  نباتی  ناب,پایه,محصولات غذایی و آشامیدنی به جز قند و شکر,18367442922.0,16920474.0,21159294246144.0,6.0,1402-11-09 14:56:12
رماس,تابلو,14:46:33,15101.0,15101.0,14850.0,14903.0,15064.0,0.63,1.72,16289.0,13329.0,1026738042.0,0,0,0,0,68160.0,12474.0,55686.0,68160.0,0.0,15.0,5.0,1.0,10.0,0.0,صندوق س.راهبرد ممتازابن سینا-س,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,1506400000000.0,,1402-11-09 14:56:12
زرین,تابلو,14:13:34,18100.0,18210.0,18090.0,18210.0,18160.0,0.1,-0.18,20011.0,16373.0,324961900.0,0,0,0,0,17894.0,694.0,17200.0,8394.0,9500.0,15.0,3.0,2.0,7.0,1.0,صندوق س. سهام زرین کوروش-س,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,200000000.0,1.0,3632000000000.0,,1402-11-09 14:56:12
غمایه,تابلو,12:28:37,78700.0,84000.0,78700.0,81950.0,80550.0,-0.91,-2.6,86800.0,78600.0,10201685850.0,0,0,0,0,126655.0,44574.0,82081.0,106242.0,20413.0,178.0,47.0,2.0,61.0,3.0,شرکت خمیرمایه رضوی,فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,240000000.0,1.0,19332000000000.0,7365.0,1402-11-09 14:56:12
حگهر,تابلو,12:29:49,14160.0,14160.0,13330.0,13770.0,13640.0,0.29,-0.66,14690.0,12770.0,39471679030.0,0,0,0,0,2892903.0,1599236.0,1293667.0,2832789.0,60114.0,880.0,107.0,4.0,109.0,1.0,حمل و نقل گهرترابر سیرجان,فرابورس,حمل ونقل، انبارداری و ارتباطات,4440000000.0,1.0,60561600000000.0,1580.0,1402-11-09 14:56:12
تکیمیا,تابلو,12:28:40,2042.0,2052.0,2038.0,2042.0,2042.0,0.05,0.05,2102.0,1980.0,23035452638.0,0,0,0,0,11280812.0,2456923.0,8823889.0,10999824.0,280988.0,557.0,19.0,1.0,236.0,4.0,تامین سرمایه کیمیا,پایه,فعالیتهای کمکی به نهادهای مالی واسط,20000000000.0,1.0,40840000000000.0,0.0,1402-11-09 14:56:12
وتوکا,تابلو,12:29:57,4020.0,4075.0,3938.0,4057.0,3989.0,2.14,0.43,4250.0,3694.0,43063099294.0,0,0,0,0,10795086.0,8028427.0,2766659.0,9399220.0,1395866.0,555.0,78.0,6.0,166.0,2.0,سرمایه گذاری توکافولاد(هلدینگ,بورس,فلزات اساسی,12110000000.0,4844000.0,48306790000000.0,498.0,1402-11-09 14:56:12
بخاور,تابلو,12:29:57,4298.0,4530.0,4260.0,4400.0,4398.0,2.4,2.35,4597.0,3997.0,16984451742.0,0,0,0,0,3861585.0,3738018.0,123567.0,3861585.0,0.0,228.0,47.0,1.0,94.0,0.0,بیمه زندگی خاورمیانه,فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,2400000000.0,3521954.0,10555200000000.0,514.0,1402-11-09 14:56:12
ثبهساز,تابلو,12:30:02,3050.0,3280.0,3011.0,3227.0,3174.0,4.33,2.62,3309.0,2877.0,986927376106.0,0,0,0,0,310976317.0,297258315.0,13718002.0,299777865.0,11198452.0,11267.0,2086.0,10.0,3222.0,14.0,بهساز کاشانه تهران,بورس,انبوه سازی، املاک و مستغلات,20130787000.0,8052315.0,63895117938000.0,971.0,1402-11-09 14:56:12
متال,تابلو,14:52:52,10900.0,11020.0,10800.0,10910.0,10880.0,0.18,-0.09,11970.0,9810.0,80745406420.0,0,0,0,0,7418761.0,125084.0,7293677.0,256448.0,7162313.0,155.0,20.0,2.0,71.0,5.0,صندوق س فلزات دایا-بخشی,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,1000000000.0,1.0,10880000000000.0,,1402-11-09 14:56:12
آکام,تابلو,13:54:42,10132.0,10133.0,10132.0,10132.0,10132.0,0.07,0.07,11137.0,9113.0,4252315122.0,0,0,0,0,419691.0,107950.0,311741.0,361354.0,58337.0,21.0,6.0,1.0,14.0,1.0,صندوق س. نوع دوم آکام-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,1013200000000.0,,1402-11-09 14:56:12
پادا2,بلوکی,9:01:03,1.0,1.0,1.0,1.0,1.0,-100.0,-100.0,1.0,1.0,10000.0,0,0,0,0,10000.0,0.0,10000.0,0.0,10000.0,1.0,0.0,1.0,0.0,1.0,صندوق س.پاداش سرمایه پارس-س,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,20000000.0,1.0,20000000.0,,1402-11-09 14:56:12
کگاز,تابلو,12:30:02,43800.0,44920.0,42670.0,44920.0,44420.0,4.98,3.81,44920.0,40660.0,65394142060.0,44920000,0,44920000,0,1472307.0,1366767.0,105540.0,1031685.0,440622.0,668.0,187.0,4.0,184.0,5.0,شیشه  و گاز,بورس,سایر محصولات کانی غیرفلزی,850000000.0,380228.0,37757000000000.0,3554.0,1402-11-09 14:56:12
نوری,تابلو,12:29:56,148770.0,149000.0,147800.0,148970.0,148290.0,0.7,0.24,155320.0,140540.0,79920744920.0,0,0,0,0,538640.0,384284.0,154356.0,527640.0,11000.0,772.0,216.0,4.0,306.0,2.0,پتروشیمی نوری,بورس,محصولات شیمیایی,9000000000.0,674036.0,1334610000000000.0,19974.0,1402-11-09 14:56:12
فغدیر,تابلو,12:29:59,8000.0,8000.0,7910.0,7950.0,7970.0,-0.25,0.0,8520.0,7420.0,22168898860.0,0,0,0,0,2782804.0,759877.0,2022927.0,812463.0,1970341.0,257.0,31.0,6.0,47.0,4.0,آهن و فولاد غدیر ایرانیان,فرابورس,فلزات اساسی,35000000000.0,14000000.0,278950000000000.0,1258.0,1402-11-09 14:56:12
جم,تابلو,12:29:55,44050.0,45300.0,44050.0,45000.0,45010.0,0.13,0.16,47180.0,42700.0,233001197390.0,0,0,0,0,5176105.0,1579722.0,3596383.0,1321052.0,3855053.0,372.0,47.0,6.0,67.0,6.0,پتروشیمی جم,بورس,محصولات شیمیایی,18000000000.0,2229654.0,810180000000000.0,4972.0,1402-11-09 14:56:12
وتجارت,تابلو,14:11:25,2197.0,2210.0,2168.0,2186.0,2188.0,-0.64,-0.55,2354.0,2046.0,126698501132.0,0,0,0,0,57909487.0,21991533.0,35917954.0,46316717.0,11592770.0,1503.0,315.0,11.0,583.0,6.0,بانک تجارت,بورس,بانکها و موسسات اعتباری,223926127000.0,54744526.0,489950365876000.0,752.0,1402-11-09 14:56:12
پکرمان,تابلو,12:29:51,43800.0,43800.0,42620.0,43380.0,43260.0,0.51,0.23,45310.0,41010.0,28226229400.0,0,0,0,0,651535.0,646180.0,5355.0,650995.0,540.0,293.0,111.0,2.0,110.0,1.0,گروه  صنعتی  بارز,بورس,لاستیک و پلاستیک,2526500000.0,1010600.0,109296390000000.0,6507.0,1402-11-09 14:56:12
پاداش2,بلوکی,14:45:28,1.0,1.0,1.0,1.0,1.0,-99.99,-99.99,1.0,1.0,200000000.0,0,0,0,0,200000000.0,0.0,200000000.0,0.0,200000000.0,2.0,0.0,2.0,0.0,2.0,صندوق س. ارزش پاداش-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,2000000000.0,1.0,2000000000.0,,1402-11-09 14:56:12
سفاسی,تابلو,12:27:34,4102.0,4352.0,4102.0,4280.0,4293.0,1.28,1.59,4352.0,4100.0,5140907966.0,0,0,0,0,1197546.0,1197546.0,0.0,1090046.0,107500.0,71.0,19.0,0.0,46.0,1.0,شرکت فارسیت اهواز,پایه,سایر محصولات کانی غیرفلزی,660000000.0,1.0,2833380000000.0,-63.0,1402-11-09 14:56:12
زشریف,تابلو,12:29:36,6400.0,6400.0,6040.0,6290.0,6280.0,-3.08,-3.24,6940.0,6040.0,27287177070.0,0,0,0,0,4345552.0,3370021.0,975531.0,4345552.0,0.0,490.0,147.0,2.0,152.0,0.0,کشت وصنعت شریف آباد,فرابورس,زراعت و خدمات وابسته,2404787000.0,2555367.0,15102062360000.0,735.0,1402-11-09 14:56:12
خرینگ,تابلو,12:30:02,16850.0,17350.0,16650.0,17000.0,16980.0,1.31,1.19,17950.0,15610.0,20068916670.0,0,0,0,0,1181965.0,1181965.0,0.0,1179446.0,2519.0,441.0,160.0,0.0,139.0,1.0,رینگ سازی مشهد,بورس,خودرو و ساخت قطعات,1000000000.0,904159.0,16980000000000.0,1175.0,1402-11-09 14:56:12
وامیر,تابلو,12:29:52,393000.0,402600.0,380000.0,402600.0,397200.0,2.99,1.61,402600.0,379200.0,30501989400.0,5694374400,0,632708267,0,76788.0,76788.0,0.0,76788.0,0.0,233.0,47.0,0.0,114.0,0.0,گروه صنعتی و معدنی امیر,پایه,استخراج کانه های فلزی,84000000.0,48829.0,33364800000000.0,38199.0,1402-11-09 14:56:12
غبهنوش,تابلو,12:29:55,69000.0,73530.0,69000.0,73530.0,73300.0,5.0,4.67,73530.0,66530.0,56419632610.0,0,0,0,0,769686.0,769686.0,0.0,393286.0,376400.0,646.0,217.0,0.0,179.0,4.0,بهنوش  ایران ,بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,360000000.0,216263.0,26388000000000.0,5619.0,1402-11-09 14:56:12
رشد,تابلو,14:43:23,10060.0,10060.0,10058.0,10060.0,10059.0,0.09,0.08,11056.0,9046.0,52807507557.0,0,0,0,0,5249983.0,2028841.0,3221142.0,4125763.0,1124220.0,30.0,8.0,1.0,12.0,1.0,صندوق س.رشد پایدار آبان-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,1005900000000.0,,1402-11-09 14:56:12
رافزا,تابلو,12:29:52,16130.0,16610.0,15730.0,15770.0,15960.0,-2.77,-1.6,17350.0,15090.0,6151901520.0,0,0,0,0,385357.0,323268.0,62089.0,384329.0,1028.0,496.0,70.0,1.0,378.0,2.0,رایان هم افزا,فرابورس,رایانه و فعالیت های وابسته به آن,1000000000.0,1.0,15960000000000.0,1553.0,1402-11-09 14:56:12
آوند,تابلو,14:55:48,13950.0,13951.0,13950.0,13951.0,13951.0,0.09,0.09,15332.0,12546.0,2063884059029.0,0,0,0,0,147942887.0,44878557.0,103063949.0,80079392.0,67863114.0,2422.0,759.0,5.0,914.0,6.0,صندوق س. آوند مفید-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,1000000000.0,1.0,13951000000000.0,,1402-11-09 14:56:12
سام,تابلو,14:34:11,10055.0,10056.0,10055.0,10055.0,10055.0,0.06,0.06,11053.0,9045.0,151869250057.0,0,0,0,0,15103502.0,2518860.0,12584642.0,2375114.0,12728388.0,60.0,9.0,2.0,25.0,3.0,صندوق س.درآمد ثابت سام-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,200000000.0,1.0,2011000000000.0,,1402-11-09 14:56:12
حبندر,تابلو,12:29:02,14530.0,15140.0,14530.0,14800.0,14830.0,-0.8,-0.6,15360.0,14480.0,22387922570.0,0,0,0,0,1509619.0,1509619.0,0.0,1509619.0,0.0,170.0,73.0,0.0,59.0,0.0,دریایی و کشتیرانی خط دریابندر,پایه,حمل ونقل، انبارداری و ارتباطات,750000000.0,1330672.0,11122500000000.0,1377.0,1402-11-09 14:56:12
وآیند,تابلو,12:29:54,10490.0,10500.0,10100.0,10100.0,10170.0,-1.94,-1.26,10500.0,10100.0,129469356790.0,0,4745414300,0,279142018,12725604.0,7775604.0,4950000.0,12725604.0,0.0,602.0,231.0,3.0,163.0,0.0,بانک  آینده,پایه,بانکها و موسسات اعتباری,16000000000.0,1.0,162720000000000.0,-61186.0,1402-11-09 14:56:12
فلامی,تابلو,12:29:40,11270.0,11500.0,11100.0,11430.0,11310.0,1.51,0.44,11820.0,10700.0,11084721110.0,0,0,0,0,978170.0,945170.0,33000.0,902677.0,75493.0,197.0,66.0,1.0,85.0,1.0,لامیران ,بورس,ساخت محصولات فلزی,600000000.0,1383764.0,6786000000000.0,594.0,1402-11-09 14:56:12
