,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
649,22920,22920,21200,21900,22270,63610404,1416803256460,12784,سدور,سیمان دورود,بورس,22746,22746,21039,21734,22101
650,4045,4045,3811,3990,3985,31565943,125796077820,3280,داراب,پتروشیمی داراب,پایه زرد,4021,4021,3788,3966,3961
651,143000,145900,139999,144000,142727,202728,28934768683,270,الماس,صندوق س.امین تدبیرگران فردا-س,نامعلوم,145536,148488,142482,146554,145258
652,73100,80780,73100,80740,77310,21178476,1637333303720,6510,کسعدی,کاشی سعدی,بورس,17228,19038,17228,19028,18220
653,22666,23927,21649,23900,22889,113734678,2603266248831,18282,ثفارس,عمران وتوسعه فارس,بورس,22178,23412,21183,23385,22396
654,10954,10975,10954,10975,10968,1540556,16896749283,115,ارمغان,ص سرمایه گذاری ارمغان ایرانیان,نامعلوم,10939,10960,10939,10960,10953
655,110290,110290,105650,110290,109550,2394183,262287138530,3960,غشان,شیرپاستوریزه پگاه خراسان,بورس,11515,11515,11030,11515,11438
656,5960,5960,5400,5960,5940,1264991339,7514437235750,48576,وپارس,بانک پارسیان,بورس,5960,5960,5400,5960,5940
657,30780,30780,30780,30780,30080,1838248,56581273440,345,غپاک,لبنیات پاک,بورس,30714,30714,30714,30714,30016
658,10388,10500,10319,10500,10401,10337252,107513714029,513,کمند,صندوق س. با درآمد ثابت کمند,نامعلوم,10388,10500,10319,10500,10401
659,19790,20640,18920,20180,19950,15921024,317597122310,6448,سپاها,سیمان سپاهان,بورس,13849,14443,13240,14122,13961
660,25434,27006,25434,27006,26514,3943180,104547757982,902,قشرین,قند شیرین خراسان,پایه زرد,9987,10604,9987,10604,10411
661,142650,147980,142500,146100,144700,186850,27036497160,413,بذر,صندوق س بذر امید آفرین-سهام,نامعلوم,142650,147980,142500,146100,144700
662,10310,10410,10310,10400,10360,2494060,25834645560,109,تداوم,صندوق تداوم اطمینان تمدن-ثابت,نامعلوم,10310,10410,10310,10400,10360
663,230010,230010,222000,230010,229876,131597,30250968573,237,شرنگی,شیمیایی رنگین,پایه زرد,10320,10320,9961,10320,10314
664,13504,13504,12976,13504,13427,10939940,146892611304,1058,ثاژن,سخت آژند,پایه قرمز,13496,13496,12968,13496,13419
665,17400,18200,17300,17460,17720,6342247,112403836970,2468,ختراکح,ح . ریخته گری تراکتورسازی,نامعلوم,17400,18200,17300,17460,17720
666,50030,50030,50030,50030,48720,488301,24429699030,319,قمرو,قند مرودشت,بورس,9006,9006,9006,9006,8770
667,25960,25960,25960,25960,25570,2926010,75959219600,765,کویر,تولیدی فولاد سپید فراب کویر,بورس,7213,7213,7213,7213,7104
668,97590,97590,97530,97590,97590,9489294,926059287650,2488,خراسان,پتروشیمی خراسان,بورس,67848,67848,67807,67848,67848
669,43990,45800,42850,45560,45010,3657520,164633670500,1720,شگل,گلتاش,بورس,14043,14621,13679,14545,14369
670,81330,81330,77460,81330,80810,12509423,1010827721510,12040,کالا,بورس کالای ایران,بورس,14758,14758,14055,14758,14663
671,12966,12966,12966,12966,12966,12566964,162943255224,2773,صبا,گروه مالی صبا تامین,فرابورس,3406,3406,3406,3406,3406
672,90000,91520,86000,91520,90770,6527313,592457073720,6437,افق,فروشگاههای زنجیره ای افق کوروش,بورس,11870,12071,11343,12071,11972
673,467970,467970,423450,467970,464560,3413918,1585962179360,12804,انرژی,بورس انرژی ایران,بورس,103604,103604,93748,103604,102849
674,15887,15887,15887,15887,15276,1,15887,1,غیوان,کیوان,پایه قرمز,15887,15887,15887,15887,15276
675,81000,85829,78000,83800,83381,3087045,257401048106,1596,افرا,افرانت,فرابورس,43113,45683,41516,44604,44380
676,27591,27749,27589,27744,27663,11191126,309577111842,1191,کیان,صندوق س. با درآمد ثابت کیان,نامعلوم,27591,27749,27589,27744,27663
677,21630,21648,21100,21648,21636,3175152,68696077800,599,فن آوا,گروه فن آوا,پایه زرد,9179,9187,8954,9187,9182
678,35480,35840,33000,35840,35510,8588631,305001514580,4040,لسرما,سرما آفرین,بورس,31362,31680,29169,31680,31388
679,36600,37329,35300,37329,37243,2748281,102354558720,1164,حاریا,کشتیرانی آریا,پایه نارنجی,36600,37329,35300,37329,37243
680,15550,15680,14450,15680,15480,15954804,247042853550,3834,پلاسک,پلاسکوکار,بورس,9733,9814,9044,9814,9689
681,33840,33900,32800,33900,33740,14822123,500157382040,6090,والبر,سرمایه گذاری البرز(هلدینگ,بورس,10143,10161,9831,10161,10113
682,19509,20501,19509,20501,20274,1499294,30395972663,382,سمتاز,سیمان ممتازان کرمان,پایه زرد,14948,15708,14948,15708,15534
683,12057,12057,11706,12057,12049,105547074,1271727960709,7122,خکرمان,سرمایه گذاری آرمان گستر پاریز,پایه زرد,11597,11597,11260,11597,11590
684,20480,20480,19550,20480,20420,376735902,7694673015260,37105,ومعادن,توسعه معادن وفلزات,بورس,5600,5600,5346,5600,5584
685,34890,34890,34100,34890,34880,18258241,636853150440,7435,لوتوس,تامین سرمایه لوتوس پارسیان,بورس,5468,5468,5344,5468,5466
686,30540,30540,29410,30540,30320,9920713,300775055580,2937,وپترو,سرمایه گذاری صنایع پتروشیمی,بورس,21567,21567,20769,21567,21412
687,40510,44250,40510,42650,42710,4131386,176433273290,2484,پرداخت,به پرداخت ملت,بورس,14181,15491,14181,14930,14951
688,92796,92796,92796,92796,89249,707,65606772,3,شسم,تولید سموم علف کش,پایه نارنجی,92706,92706,92706,92706,89162
689,10178,10178,10178,10178,10178,7301458,74314239524,841,وهنر,گروه توسعه هنر ایران,پایه زرد,9702,9702,9702,9702,9702
690,32704,32704,31752,32704,32485,4770428,154965954565,2359,غپونه,نوش پونه مشهد,پایه زرد,21795,21795,21160,21795,21649
691,10253,10550,10240,10550,10298,3572345,36788247201,317,دارا,صندوق س. دارا الگوریتم-د,پایه زرد,10240,10537,10227,10537,10285
692,11516,11516,11516,11516,5789,18776,216224416,2,ساذری,آذریت,پایه زرد,11516,11516,11516,11516,5789
693,1607,1607,1607,1607,1531,40,64280,1,فجوش,جوش و اکسیژن ایران,پایه زرد,7,7,7,7,7
694,1576,1576,1576,1576,1531,40,63040,1,فجوش,جوش و اکسیژن ایران,پایه زرد,7,7,7,7,7
695,1576,1576,1576,1576,1531,90,141840,3,فجوش,جوش و اکسیژن ایران,پایه زرد,7,7,7,7,7
696,1607,1607,1607,1607,1531,40,64280,1,فجوش,جوش و اکسیژن ایران,پایه زرد,7,7,7,7,7
697,1576,1576,1576,1576,1531,80,126080,2,فجوش,جوش و اکسیژن ایران,پایه زرد,7,7,7,7,7
698,1576,1576,1576,1576,1531,40,63040,1,فجوش,جوش و اکسیژن ایران,پایه زرد,7,7,7,7,7
699,1607,1607,1607,1607,1531,10,16070,1,فجوش,جوش و اکسیژن ایران,پایه زرد,7,7,7,7,7
700,1607,1607,1607,1607,1531,5000,8035000,1,فجوش,جوش و اکسیژن ایران,پایه زرد,7,7,7,7,7
701,260475,260475,253468,260475,260308,822607,214130868235,1511,شزنگ,تجهیزنیروی زنگان,پایه نارنجی,259542,259542,252560,259542,259376
702,222900,223233,215000,223232,220879,553041,122154937007,1447,کتوکا,تولیدی و خدمات صنایع نسوز توکا,فرابورس,16632,16657,16043,16657,16481
703,215010,220000,215010,218840,218440,224353,49006798990,854,فیروزه,صندوق شاخص30 شرکت فیروزه- سهام,نامعلوم,21496,21995,21496,21879,21839
704,28440,28440,27450,28100,28340,4316559,122352639450,2208,ددام,داروسازی زاگرس فارمد پارس,بورس,19392,19392,18717,19160,19324
705,108000,113267,103000,109000,107830,5747816,619785305229,11692,دتوزیع,توزیع دارو پخش,فرابورس,28289,29669,26980,28551,28245
706,50470,50470,49100,50470,50460,55023431,2776625023880,7174,رمپنا,گروه مپنا (سهامی عام),بورس,21301,21301,20723,21301,21297
707,65370,65370,65370,65370,65370,1139270,74474079900,90,سخزر,سیمان خزر,بورس,51779,51779,51779,51779,51779
708,39100,43200,39100,43200,40550,73026575,2961386032700,11618,وتوس,توسعه شهری توس گستر,بورس,30184,33349,30184,33349,31303
709,125900,130000,125110,130000,127030,256747,32614033550,535,صنوین,صندوق سرمایه گذاری صنوین-مختلط,نامعلوم,125900,130000,125110,130000,127030
710,12250,12250,12250,12250,12250,2658967,32572345750,598,شپترو,پتروشیمی آبادان,پایه زرد,8710,8710,8710,8710,8710
