,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
264,157900,164520,157800,163150,161210,2879648,464236014380,3988,نوری,پتروشیمی نوری,بورس,142846,148835,142756,147596,145841
265,10000,10550,9880,10270,10320,20708558,213683489070,1596,فغدیر,آهن و فولاد غدیر ایرانیان,فرابورس,9330,9843,9218,9582,9629
266,65700,67060,64200,66900,65650,2859851,187750104710,749,جم,پتروشیمی جم,بورس,59611,60845,58250,60700,59565
267,3150,3189,3102,3149,3144,281857759,886273446640,7785,وتجارت,بانک تجارت,بورس,3086,3124,3039,3085,3080
268,2100,2100,2100,2100,2100,17448508,36641866800,186,غمارگ,مارگارین,پایه نارنجی,2100,2100,2100,2100,2100
269,32800,32800,31300,31650,31870,690265,22187554910,275,پکرمان,گروه صنعتی بارز,بورس,32800,32800,31300,31650,31870
270,5630,5630,5540,5560,5630,5601516,31515693420,322,سفاسی,شرکت فارسیت اهواز,پایه زرد,5630,5630,5540,5560,5630
271,7900,8030,7150,7960,7790,37290109,290452099440,3600,زشریف,کشت وصنعت شریف آباد,فرابورس,7900,8030,7150,7960,7790
272,59800,61900,56810,60700,59360,2928133,173821257890,1546,خرینگ,رینگ سازی مشهد,بورس,26418,27346,25097,26816,26224
273,504050,504050,475100,504050,500600,440505,220513937450,823,وامیر,گروه صنعتی و معدنی امیر,پایه زرد,498974,498974,470315,498974,495558
274,111440,116350,111440,111940,114610,500653,57377489250,630,غبهنوش,بهنوش ایران,بورس,111440,116350,111440,111940,114610
275,10196,10202,10193,10202,10196,16685789,170121352851,52,رشد,صندوق س.رشد پایدار آبان-د,پایه زرد,10196,10202,10193,10202,10196
276,66250,66250,63750,66250,65450,6423313,420565586600,5993,رافزا,رایان هم افزا,فرابورس,23467,23467,22582,23467,23184
277,13301,13302,13301,13301,13301,113820275,1513949964075,1276,آوند,صندوق س. آوند مفید-د,پایه زرد,13301,13302,13301,13301,13301
278,10266,10267,10266,10267,10267,8571452,88003019667,33,سام,صندوق س.درآمد ثابت سام-د,پایه زرد,10266,10267,10266,10267,10267
279,22750,22750,22750,22750,22750,2543193,57857640750,242,حبندر,دریایی و کشتیرانی خط دریابندر,پایه زرد,22314,22314,22314,22314,22314
280,15390,15460,14890,15460,15450,7140053,110284548830,706,فلامی,لامیران,بورس,15390,15460,14890,15460,15450
281,191200,194060,190845,193085,191870,2443,468737693,18,پادا,صندوق س.پاداش سرمایه پارس-س,نامعلوم,191200,194060,190845,193085,191870
282,7880,7880,7560,7610,7770,361803879,2812840176790,353293,بمولد,مولد نیروگاهی تجارت فارس,فرابورس,7880,7880,7560,7610,7770
283,18960,19500,18870,18900,18910,22069300,417323915800,998,سلام,صندوق س سلام فارابی-سهام,نامعلوم,18960,19500,18870,18900,18910
284,14790,15400,14140,15390,14870,9907147,147305985810,1627,قشیر,قند شیروان قوچان و بجنورد,فرابورس,14790,15400,14140,15390,14870
285,158000,159500,153000,159000,157050,370494,58193737200,745,ساوه,سیمان ساوه,فرابورس,158000,159500,153000,159000,157050
286,5450,5550,5310,5440,5410,115491940,625005063520,11025,غزر,صنعتی زر ماکارون,بورس,5384,5483,5246,5374,5345
287,7950,8430,7950,8430,8130,94678214,769764740120,4461,خبنیان,بنیان دیزل,پایه زرد,7950,8430,7950,8430,8130
288,3000,3125,2960,3099,3067,18444537,56570485494,864,خموتورح,ح . موتورسازان تراکتورسازی,نامعلوم,3000,3125,2960,3099,3067
289,13299,13300,13299,13300,13300,1496249,19899899340,53,ساحل,صندوق س.اوراق دولت خلیج فارس-د,پایه زرد,13299,13300,13299,13300,13300
290,8110,8110,8110,8110,8110,4113859,33363396490,411,ثنور,سرمایه گذاری کوه نور,پایه زرد,8110,8110,8110,8110,8110
291,35000,37620,35000,36380,35410,681529,24684789460,257,تیپیکو,سرمایه گذاری دارویی تامین,بورس,31111,33440,31111,32337,31475
292,9580,9880,9580,9880,9870,26422700,260771433480,1440,تاصیکو,سرمایه گذاری صدرتامین,بورس,8459,8724,8459,8724,8716
293,5570,5570,5311,5434,5441,32651959,177670025626,6219,وکبهمن,مدیریت سرمایه گذاری کوثربهمن,فرابورس,5453,5453,5199,5320,5326
294,9580,9580,9580,9580,9360,420973,4032921340,47,کارام,صنایع سرام آرا,پایه زرد,9580,9580,9580,9580,9360
295,13900,14440,13860,14310,14350,45877373,658416095930,7102,اسیاتک,انتقال داده های آسیاتک,بورس,13732,14265,13692,14137,14176
296,3282,3282,3141,3199,3263,844501683,2755749998738,19187,ثامید,توسعه و عمران امید,بورس,3282,3282,3141,3199,3263
297,4111,4111,4058,4111,4109,5617115,23080670765,167,ولتجار,واسپاری تجارت وسرمایه ایرانیان,پایه زرد,4111,4111,4058,4111,4109
298,6310,6330,5970,6290,6170,32327313,199301839760,1264,باران,بیمه زندگی باران,پایه زرد,6310,6330,5970,6290,6170
299,8450,8740,8250,8730,8670,134967318,1169895025940,8573,کاما,باما,بورس,8372,8660,8174,8650,8590
300,10170,10650,10140,10590,10450,45839588,478970348110,3539,جهش,صندوق سهامی جهش فارابی-اهرمی,نامعلوم,10170,10650,10140,10590,10450
301,5900,5940,5850,5930,5920,2661027,15765472480,123,فافق,صنایع مس افق کرمان,پایه زرد,5900,5940,5850,5930,5920
302,82350,85650,82350,85650,83650,1380215,115443584750,327,سایرا,ایرانیت,پایه نارنجی,82350,85650,82350,85650,83650
303,372993,375490,371500,373599,373988,93327,34903187549,422,آساس,صندوق س.آسمان آرمانی سهام-س,نامعلوم,372993,375490,371500,373599,373988
304,29800,29850,29000,29850,29750,735210,21880442150,121,فکمند,گسترش قطعه سازی کمند,پایه زرد,29800,29850,29000,29850,29750
305,12490,12490,12490,12490,12490,16184427,202143493230,636,وگردش,بانک گردشگری,پایه زرد,12354,12354,12354,12354,12354
306,18409,18411,18409,18410,18410,1450502,26703366911,89,خاتم,صندوق س خاتم ایساتیس پویا-ثابت,نامعلوم,18409,18411,18409,18410,18410
307,3221,3221,3221,3221,3221,121809847,392349517187,1909,فاذر,صنایع آذرآب,بورس,3221,3221,3221,3221,3221
308,23900,24200,22600,24200,23150,5129481,118853747800,1304,فروسیل,فروسیلیسیم خمین,فرابورس,22770,23056,21532,23056,22056
309,10226,10240,10226,10228,10228,8324322,85139896755,220,کارین,صندوق س نگین سامان-ثابت,نامعلوم,10226,10240,10226,10228,10228
310,12150,12500,11770,12340,12060,4431004,53452412590,517,بمپنا,تولید برق عسلویه  مپنا,فرابورس,12074,12422,11697,12263,11985
311,16119,16299,16000,16071,16101,346624,5580995387,110,پرتو,صندوق س. پرتو پایش پیشرو-س,نامعلوم,16119,16299,16000,16071,16101
312,8000,8110,7820,7920,7920,13675424,108415547690,1445,پاکشو,گروه صنعتی پاکشو,بورس,7784,7891,7609,7706,7706
313,38300,40100,37150,40100,39050,8833687,344937607900,2839,شبصیر,تولیدات پتروشیمی قائد بصیر,فرابورس,35341,37002,34280,37002,36033
314,5100,5270,5033,5186,5167,23279116,120287780678,1825,حتوکا,حمل ونقل توکا,بورس,5063,5231,4996,5148,5129
315,10206,10207,10206,10207,10206,8264719,84351528246,126,نخل,صندوق س.خلیج فارس-د,پایه زرد,10206,10207,10206,10207,10206
316,10207,10208,10207,10207,10207,3602252,36768835881,80,نخل,صندوق س.خلیج فارس-د,پایه زرد,10207,10208,10207,10207,10207
317,10208,10208,10206,10207,10207,2341357,23897504058,67,نخل,صندوق س.خلیج فارس-د,پایه زرد,10208,10208,10206,10207,10207
318,10206,10207,10206,10207,10206,8264719,84351528246,126,نخل,صندوق س.خلیج فارس-د,پایه زرد,10206,10207,10206,10207,10206
319,10207,10208,10207,10207,10207,3602252,36768835881,80,نخل,صندوق س.خلیج فارس-د,پایه زرد,10207,10208,10207,10207,10207
320,10208,10208,10206,10207,10207,2341357,23897504058,67,نخل,صندوق س.خلیج فارس-د,پایه زرد,10208,10208,10206,10207,10207
321,10206,10207,10206,10207,10206,8264719,84351528246,126,نخل,صندوق س.خلیج فارس-د,پایه زرد,10206,10207,10206,10207,10206
322,10207,10208,10207,10207,10207,3602252,36768835881,80,نخل,صندوق س.خلیج فارس-د,پایه زرد,10207,10208,10207,10207,10207
323,10208,10208,10206,10207,10207,2341357,23897504058,67,نخل,صندوق س.خلیج فارس-د,پایه زرد,10208,10208,10206,10207,10207
324,9290,9400,9290,9400,9390,17763319,166859420740,1731,بزاگرس,نیروگاه زاگرس کوثر,فرابورس,9177,9285,9177,9285,9276
325,6550,6580,6550,6580,6580,4081732,26851032840,151,وکادوح,ح. تکادو,نامعلوم,6550,6580,6550,6580,6580
326,9850,10890,9700,10800,10070,937250,9438609260,210,صدف,صندوق س صدف سهام-سهام,نامعلوم,9850,10890,9700,10800,10070
327,2285,2353,2285,2353,2337,29172533,68181171609,303,ولقمان,سرمایه گذاری لقمان,پایه زرد,2285,2353,2285,2353,2337
328,23450,23450,22450,22500,23050,3447402,79507488750,554,پخشح,ح. پخش البرز,نامعلوم,23450,23450,22450,22500,23050
329,74230,80050,74050,78890,76560,147852,11334540750,133,سبجنو,سیمان بجنورد,بورس,74230,80050,74050,78890,76560
330,3130,3149,2927,3089,3054,937759,2863527812,206,تماوندح,ح. تامین سرمایه دماوند,فرابورس,3130,3149,2927,3089,3054
331,16080,16480,16080,16460,16460,28261780,465232280700,1600,ثجنوب,سرمایه گذاری مسکن جنوب,فرابورس,16080,16480,16080,16460,16460
332,4190,4300,4106,4153,4183,39618148,165725470932,2733,زقیام,کشت و دام قیام اصفهان,فرابورس,3855,3956,3777,3820,3848
333,5720,5720,5600,5720,5720,72376882,413951010760,2523,حپرتو,پرتو بار فرابر خلیج فارس,فرابورس,5720,5720,5600,5720,5720
334,5490,5720,5480,5720,5690,18201562,103594957780,922,حپرتو,پرتو بار فرابر خلیج فارس,فرابورس,5490,5720,5480,5720,5690
335,5720,5720,5600,5720,5720,72376882,413951010760,2523,حپرتو,پرتو بار فرابر خلیج فارس,فرابورس,5720,5720,5600,5720,5720
336,5490,5720,5480,5720,5690,18201562,103594957780,922,حپرتو,پرتو بار فرابر خلیج فارس,فرابورس,5490,5720,5480,5720,5690
337,3270,3390,3110,3310,3200,26065430,83405644205,1504,ومعلم,بیمه معلم,فرابورس,2833,2937,2694,2868,2772
338,10030,10030,9890,10030,10020,12190536,122205363300,713,قجام,فرآوردههای غذایی وقندتربت جام,پایه زرد,10030,10030,9890,10030,10020
339,510000,550000,510000,550000,530000,2000,1060000000,2,ونچر,ص.ج.فیروزه70%تادیه,نامعلوم,510000,550000,510000,550000,530000
340,7920,7920,7920,7920,7920,29188436,231172413120,1078,خاهن,آهنگری تراکتورسازی ایران,بورس,7781,7781,7781,7781,7781
341,40850,42080,38900,41420,41310,627838,25936643290,210,دفرا,فرآورده های تزریقی ایران,بورس,40850,42080,38900,41420,41310
342,10600,10900,10540,10800,10680,2637354,28508854090,400,وپست,پست بانک ایران,بورس,10600,10900,10540,10800,10680
343,7800,7960,7790,7890,7850,121571232,954892473280,5652,کگل,معدنی و صنعتی گل گهر,بورس,7463,7617,7454,7550,7511
344,7450,7880,7450,7580,7680,24616222,189065673010,2021,پکویر,کویر تایر,بورس,7450,7880,7450,7580,7680
345,2318,2318,2318,2318,2318,42368067,98209179306,1424,خپارس,پارس خودرو,پایه زرد,2318,2318,2318,2318,2318
346,3250,3338,3093,3297,3234,580717117,1878123146352,19287,پترول,گ.س.وت.ص.پتروشیمی خلیج فارس,بورس,3174,3260,3020,3220,3158
347,44150,44210,42820,44210,44170,6123773,270467599290,2508,غدشت,دشت مرغاب,بورس,44150,44210,42820,44210,44170
348,174000,174200,169700,171150,171750,745854,128112361900,2872,نیان,نیان الکترونیک,فرابورس,174000,174200,169700,171150,171750
349,10560,10560,10560,10560,10560,32264045,340708315200,1107,وساپا,سرمایه گذاری سایپا,بورس,8497,8497,8497,8497,8497
350,4882,5000,4751,4995,4899,15800386,77402772186,893,اعتلا,شرکت سرمایه گذاری اعتلاء البرز,فرابورس,4882,5000,4751,4995,4899
351,14400,14400,14220,14400,14390,2523302,36310198530,222,ثجوان,تامین مسکن جوانان,پایه زرد,14400,14400,14220,14400,14390
352,9010,9410,9000,9060,9220,15891054,146458341110,1703,ولملت,واسپاری ملت,بورس,9010,9410,9000,9060,9220
353,36850,36850,35000,35500,35850,4875213,174723070150,2324,شتوکا,توکا رنگ فولاد سپاهان,فرابورس,36850,36850,35000,35500,35850
354,10610,10820,10600,10670,10720,10669021,114409044960,430,بهین رو,صندوق س بهین خودرو-بخشی,نامعلوم,10610,10820,10600,10670,10720
355,24450,25630,24100,25630,25480,13512958,344253673740,2547,کمنگنز,معادن منگنزایران,بورس,23500,24634,23164,24634,24490
356,3220,3270,3190,3190,3229,164937,532614530,26,وتوکاح,ح . توکافولاد(هلدینگ,نامعلوم,3220,3270,3190,3190,3229
357,318000,318000,308550,317750,313350,41292,13057574650,156,حرهشا,رهشاد سپاهان (سهامی عام,پایه زرد,318000,318000,308550,317750,313350
358,30000,32190,30000,32190,32030,2553940,81813982160,530,سکرما,سیمان کرمان,بورس,30000,32190,30000,32190,32030
359,91200,91200,89100,91200,91050,512744,46674303950,356,تکنار,مجتمع معادن مس تکنار,پایه زرد,91200,91200,89100,91200,91050
360,10710,10711,10709,10711,10710,2771265,29679403295,39,خورشید,صندوق س. طلوع تدبیر پایا-د,پایه زرد,10710,10711,10709,10711,10710
361,9040,9040,8210,8750,8640,32331387,279472962290,3417,توریل,توکاریل,فرابورس,8864,8864,8050,8580,8472
362,16410,17100,16410,17090,16930,167434,2835285620,47,ترمه,صندوق سرمایه گذاری ترمه-سهام,نامعلوم,16410,17100,16410,17090,16930
363,60050,65170,60010,63690,63920,442480,28282716030,392,سهگمت,سیمان هگمتان,بورس,60050,65170,60010,63690,63920
364,53000,53290,50500,51990,51880,2105710,109250220070,990,شکلر,نیروکلر,بورس,53000,53290,50500,51990,51880
365,56900,57450,56900,57450,57050,144966,8305496450,7,خفولا,خدمات فنی فولاد یزد,پایه زرد,56900,57450,56900,57450,57050
366,57200,58400,56550,57450,57700,2977984,171777997450,323,خفولا,خدمات فنی فولاد یزد,پایه زرد,57200,58400,56550,57450,57700
367,56900,57450,56900,57450,57050,144966,8305496450,7,خفولا,خدمات فنی فولاد یزد,پایه زرد,56900,57450,56900,57450,57050
368,57200,58400,56550,57450,57700,2977984,171777997450,323,خفولا,خدمات فنی فولاد یزد,پایه زرد,57200,58400,56550,57450,57700
369,7210,7420,7020,7270,7250,19224288,139375314720,1912,کهمدا,شیشه همدان,بورس,7005,7209,6820,7063,7044
370,9040,9040,9040,9040,9040,22429949,202766738960,700,ثمسکن,سرمایه گذاری مسکن,بورس,9040,9040,9040,9040,9040
371,5540,5800,5540,5600,5680,39519033,224648254240,2691,زبینا,کشاورزی و دامپروری بینالود,فرابورس,5100,5339,5100,5155,5229
372,41400,41400,41400,41400,41350,507773,21021802200,89,ثتوسا,س.توسعه و عمران استان اردبیل,پایه زرد,41400,41400,41400,41400,41350
373,70100,70100,66950,70100,70000,1711736,119842043400,636,لازما,کارخانه های صنعتی آزمایش,پایه زرد,70100,70100,66950,70100,70000
374,10700,10700,10220,10300,10690,28195875,301352627390,579,وتوشه,سرمایه گذاری پارس توشه,بورس,10435,10435,9966,10044,10425
375,11440,11950,11060,11230,11520,8110475,93412123690,1101,شجم,صنایع پتروشیمی تخت جمشید,فرابورس,11440,11950,11060,11230,11520
376,5580,5580,5360,5580,5580,50139854,279728576690,1893,خکار,ایرکا پارت صنعت,بورس,5477,5477,5261,5477,5477
377,16727,16730,16727,16730,16728,9173137,153443941871,495,مانی,صندوق س. با درآمد ثابت مانی,نامعلوم,16727,16730,16727,16730,16728
378,7900,7980,7700,7980,7970,86104761,685861973420,8263,وسپهر,سرمایه گذاری مالی سپهرصادرات,فرابورس,7900,7980,7700,7980,7970
379,2350,2540,2350,2511,2472,107019389,264545337122,4539,وبیمه,سرمایه گذاری صنعت بیمه,بورس,2350,2540,2350,2511,2472
380,35460,36700,35460,35720,36160,3245221,117341659930,805,دفارا,داروسازی فارابی,بورس,35460,36700,35460,35720,36160
381,17390,17390,16300,17390,17080,42277140,721927362120,4298,فنوال,نورد آلومینیوم,بورس,16688,16688,15642,16688,16391
382,5660,5790,5500,5580,5680,35075768,199243350100,2181,بکام,کارخانجات تولیدی شهید قندی,بورس,4465,4567,4339,4402,4481
383,5330,5486,5300,5483,5422,85815879,465301264520,4107,چکاپا,گروه صنایع کاغذ پارس,بورس,5330,5486,5300,5483,5422
384,63340,67300,62600,67300,66430,1241435,82462371820,740,داسوه,داروسازی اسوه,بورس,59506,63227,58811,63227,62409
385,13990,14300,13900,14190,14110,46035363,649389035240,4204,فارس,صنایع پتروشیمی خلیج فارس,بورس,13139,13431,13055,13327,13252
386,5860,5860,5690,5860,5850,87528501,512430007380,2652,خدیزل,بهمن  دیزل,فرابورس,5860,5860,5690,5860,5850
387,5430,5690,5100,5490,5490,20643562,113248367010,2804,فجهان,مجتمع جهان فولاد سیرجان,فرابورس,4072,4267,3825,4117,4117
388,7590,7860,7400,7860,7840,6783546,53204980060,586,کسعدیح,ح . کاشی سعدی,نامعلوم,7590,7860,7400,7860,7840
389,2154,2154,2154,2154,2154,25882570,55751055780,609,آواپارس,بیمه اتکایی آوای پارس70% تادیه,پایه زرد,2154,2154,2154,2154,2154
390,27550,27550,26500,27400,27400,34349122,940463709450,7884,زملارد,کشاورزی و دامپروری ملارد شیر,فرابورس,27550,27550,26500,27400,27400
391,13270,13600,13270,13520,13480,145949569,1967063955740,5806,پتروآگاه,صندوق س صنایع آگاه1-بخشی,نامعلوم,13270,13600,13270,13520,13480
392,23850,23850,22550,23850,23450,8044191,188778485150,1079,معیار,سرمایه گذاری معیار صنعت پارس,پایه زرد,23850,23850,22550,23850,23450
393,18830,18920,18000,18900,18720,10045296,187999525450,2161,تبرک,گروه کارخانجات صنعتی تبرک,فرابورس,18328,18415,17520,18396,18221
394,15990,16319,15687,16099,15988,1111784,17775550151,326,آوا,صندوق س.سهام آوای معیار-س,نامعلوم,15990,16319,15687,16099,15988
395,10690,11040,10440,11040,10800,16550959,178692595520,986,وکادو,تکادو,پایه زرد,10523,10868,10277,10868,10632
396,6510,6510,6430,6510,6500,45512898,296046483250,1391,آریان,سرمایه گذاری پارس آریان,پایه زرد,6354,6354,6276,6354,6344
397,27490,27490,26120,26120,27200,2567226,69816980400,333,چکاوه,صنایع کاغذسازی کاوه,بورس,27490,27490,26120,26120,27200
398,10260,10710,10260,10480,10490,85956012,901885258350,7338,بورس,بورس اوراق بهادار تهران,بورس,10225,10674,10225,10445,10455
399,11617,11624,11617,11624,11623,249689,2902174936,6,صنهال,صندوق س. نهال ایرانیان-ثابت,نامعلوم,11617,11624,11617,11624,11623
400,10550,10570,10330,10510,10410,6399447,66644502260,653,ودانا,سرمایه گذاری دانایان,پایه زرد,10550,10570,10330,10510,10410
401,2775,2779,2700,2779,2776,22186858,61580276393,621,وآرین,شرکت توسعه اقتصادی آرین,پایه زرد,2636,2640,2565,2640,2637
402,22750,22750,22300,22700,22700,4904998,111438179650,478,وسنا,سرمایه گذاری نیروگاهی ایران,پایه زرد,22349,22349,21907,22300,22300
403,120540,125000,120490,121350,122430,461713,56527584600,500,سبهان,سیمان بهبهان,بورس,120540,125000,120490,121350,122430
404,33200,34350,33200,34350,34350,846471,29069320000,105,لخانه,لوازم خانگی پارس,پایه زرد,33079,34224,33079,34224,34224
405,5470,5470,5470,5470,5470,31029943,169733788210,674,ثاخت,بین المللی توسعه ساختمان,بورس,5470,5470,5470,5470,5470
406,7760,7760,7630,7760,7760,16013097,124227193470,717,بنیرو,نیروترانس,بورس,7559,7559,7433,7559,7559
407,20500,20720,19700,19980,20400,15417296,314512361160,3065,خفنر,فنرسازی خاور,بورس,19915,20129,19138,19410,19818
408,26400,26750,25750,26650,26250,413972,10808541250,201,رتکو,کنترل خوردگی تکین کوی,پایه زرد,26400,26750,25750,26650,26250
409,14700,14980,14220,14600,14690,2018627,29647909940,535,ناما,تولیدی مخازن گازطبیعی آسیاناما,فرابورس,14700,14980,14220,14600,14690
410,4050,4214,4000,4100,4121,26449799,108989903661,2410,وهامون,سرمایه گذاری هامون صبا,فرابورس,3175,3303,3135,3214,3230
411,32300,32350,32000,32350,32000,423972,13709973550,88,خبازرس,بازرسی مهندسی و صنعتی ایران,پایه زرد,32300,32350,32000,32350,32000
412,24200,25850,23600,25800,25350,24082725,610559542100,3504,فسوژ,سوژمیران,فرابورس,24200,25850,23600,25800,25350
413,2751,2752,2661,2729,2733,21049682,57533637329,632,وپسا,س. پتروشیمی ساختمان  خلیج فارس,پایه زرد,2749,2750,2659,2727,2731
414,12000,12270,12000,12270,12250,21170271,259436401950,2022,سرچشمه,سرمایه گذاری مس سرچشمه,فرابورس,11754,12019,11754,12019,11999
415,4417,4417,4410,4417,4417,936756565,4137610540608,16521,خودرو,ایران خودرو,بورس,4417,4417,4410,4417,4417
416,18550,19000,18540,18860,18780,958196,17991866790,292,سشمال,سیمان شمال,بورس,18550,19000,18540,18860,18780
417,25610,26860,24850,25980,25820,1097201,28331330980,293,شفا,سرمایه گذاری شفادارو,بورس,25610,26860,24850,25980,25820
418,7180,7370,7120,7350,7280,371862610,2705467767180,18811,فولاد,فولاد مبارکه اصفهان,بورس,6522,6695,6467,6676,6613
419,10650,10650,10650,10650,10650,3000000,31950000000,3,گارانتی,صندوق تضمین ا.س. گیتی دماوند-م,نامعلوم,10650,10650,10650,10650,10650
420,17010,17880,17010,17360,17400,3256213,56270948450,560,وامید,گروه مدیریت سرمایه گذاری امید,بورس,17010,17880,17010,17360,17400
421,29000,30800,29000,30500,30063,10298571,309604450186,1626,فراز,صندوق س.سهام فراز داریک-س,نامعلوم,29000,30800,29000,30500,30063
422,7590,8080,7500,8080,7910,87575444,692707433550,4706,رانفور,خدمات انفورماتیک,بورس,7355,7830,7268,7830,7665
423,20000,20200,19550,20200,20040,51586190,1033872969380,7639,حکشتی,کشتیرانی جمهوری اسلامی ایران,بورس,16588,16754,16215,16754,16621
424,27500,27950,26350,27950,27400,2413213,66130642000,620,ثعتما,س. ساختمانی اعتماد گستر,پایه زرد,27500,27950,26350,27950,27400
425,10223,10590,10223,10500,10419,2805546,29232086087,563,فلزفارابی,صندوق س.بخشی فلز فارابی-ب,نامعلوم,10223,10590,10223,10500,10419
426,6100,6130,6040,6130,6120,132752625,812629983380,5466,خکمک,کمک فنرایندامین,بورس,6088,6118,6028,6118,6108
427,21550,21970,21550,21840,21820,310357,6770711590,65,تاراز,صندوق س آوای تاراز زاگرس-سهام,نامعلوم,21550,21970,21550,21840,21820
428,21170,21170,20300,20700,20820,7487242,155886997240,7624,بپیوند,برق و انرژی پیوندگستر پارس,فرابورس,20585,20585,19739,20128,20245
429,13910,14320,13630,14320,14080,3567469,50223628920,789,کفرا,فراورده های نسوزایران,بورس,13130,13517,12866,13517,13291
430,8210,8210,8040,8210,8200,21788307,178681584350,2235,چکارن,کارتن ایران,بورس,8190,8190,8020,8190,8180
431,15610,17550,15450,17550,17370,8178298,142077435070,1007,فاما,صنعتی آما,بورس,14954,16813,14801,16813,16640
432,11000,11750,10770,11440,11430,12046001,137637024820,981,ودی,بیمه  دی,فرابورس,11000,11750,10770,11440,11430
433,7270,7320,7090,7210,7210,22939942,165403948740,1325,ونیرو,سرمایه گذاری نیرو,بورس,7270,7320,7090,7210,7210
434,22180,22180,22000,22180,22180,54723824,1213577574410,5550,اپال,فرآوری معدنی اپال کانی پارس,بورس,21609,21609,21433,21609,21609
435,14920,14920,14360,14540,14780,176985621,2616205367330,14941,شبندر,پالایش نفت بندرعباس,بورس,12495,12495,12026,12177,12378
436,10209,10221,10209,10221,10211,84965600,867569056419,241,هامرز,صندوق س اعتماد هامرز-ثابت,نامعلوم,10209,10221,10209,10221,10211
437,21900,21900,20700,21900,21600,1608205,34719850400,167,ممسنی,پتروشیمی ممسنی,پایه زرد,21900,21900,20700,21900,21600
438,91850,97000,91850,97000,95700,1289027,123360848550,2436,سپیدار,سپیدار سیستم آسیا,فرابورس,91850,97000,91850,97000,95700
439,10193,10194,10186,10194,10190,45466363,463308650688,737,امین یکم,صندوق درآمد ثابت امین یکم فردا,نامعلوم,10193,10194,10186,10194,10190
440,62000,62000,60500,62000,61990,4194737,260024706840,1544,فپنتا,سپنتا,بورس,60037,60037,58584,60037,60027
441,52000,53550,50450,50650,51650,92511317,4778191546550,14643,گشان,توسعه بین المللی پدیده شاندیز,پایه نارنجی,52000,53550,50450,50650,51650
442,8950,8950,8950,8950,8950,6301308,56396706600,237,غسالم,سالمین,بورس,8726,8726,8726,8726,8726
443,86900,88300,84650,87800,86550,492994,42661655150,419,دکپسول,تولید ژلاتین کپسول ایران,فرابورس,86900,88300,84650,87800,86550
444,4911,5398,4911,5331,5297,15522825,82218204460,1105,وآوا,سرمایه گذاری آوا نوین,فرابورس,4911,5398,4911,5331,5297
445,25000,25400,24750,25000,25000,1549660,38760498500,266,حسینا,توسعه خدمات دریایی وبندری سینا,فرابورس,25000,25400,24750,25000,25000
446,21700,22710,21480,22320,22080,29432371,649740112860,3541,تاپیکو,س. نفت و گاز و پتروشیمی تأمین,بورس,18477,19337,18290,19005,18800
447,6274,6390,6010,6219,6196,33402837,206973489827,2190,وبهمن,سرمایه گذاری بهمن,بورس,6274,6390,6010,6219,6196
448,11944,11945,11944,11945,11944,961248,11481204967,18,درین,صندوق س. درین بها بازار-د,پایه زرد,11944,11945,11944,11945,11944
449,100250,100250,94400,100250,100100,1325291,132683284050,2271,چخزر,صنایع چوب خزر کاسپین,فرابورس,100250,100250,94400,100250,100100
450,88000,91700,84400,90300,89250,982038,87631801300,384,حپارسا,توسعه حمل و نقل ریلی پارسیان,فرابورس,88000,91700,84400,90300,89250
451,5820,6110,5820,6110,6080,6642395,40374285900,399,وحافظ,بیمه حافظ,پایه زرد,4036,4238,4036,4238,4217
452,20260,21880,20150,21300,21270,3668700,78027413740,1143,دجابر,داروسازی جابرابن حیان,بورس,20260,21880,20150,21300,21270
453,9300,9470,9150,9470,9400,205186844,1928291206140,13009,خزامیا,زامیاد,بورس,9234,9402,9085,9402,9333
454,1488,1488,1488,1488,1488,1598931,2379209328,50,جهرم,پتروشیمی جهرم,پایه زرد,1488,1488,1488,1488,1488
455,58250,58250,55500,58250,57750,4182113,241474875850,2804,شصدف,صنعتی دوده فام,فرابورس,54451,54451,51880,54451,53983
456,10730,11160,10720,11160,11120,23693118,263362434440,4155,ولکار,لیزینگ کارآفرین,بورس,10289,10701,10279,10701,10663
457,57790,58170,55450,58030,57760,1314412,75916739600,675,کلوند,کاشی الوند,بورس,51690,52029,49597,51904,51663
458,31400,31400,30950,31350,31400,4201727,131893769950,905,گکیش,توریستی ورفاهی آبادگران کیش,پایه زرد,16298,16298,16064,16272,16298
459,15000,15290,14600,14900,15060,35597137,536020212310,3893,کماسه,تامین ماسه ریخته گری,بورس,9193,9370,8947,9131,9229
460,24650,24650,24400,24650,24650,67303132,1658468929350,139151,زفجر,کشاورزی و دامپروری فجر اصفهان,فرابورس,23676,23676,23436,23676,23676
461,1649,1649,1649,1649,1649,19244117,31733548933,1213,وفردا,بیمه هوشمند فردا 50% تادیه,پایه زرد,1649,1649,1649,1649,1649
462,29730,29730,28000,29190,28910,862313,25031846320,280,بفجر,فجر انرژی خلیج فارس,بورس,25213,25213,23745,24755,24517
463,51440,51440,50070,50960,50730,256671,13018773880,271,سرود,سیمان شاهرود,بورس,51440,51440,50070,50960,50730
464,88940,93100,88940,93090,91780,3157607,289791490710,2014,کرماشا,صنایع پتروشیمی کرمانشاه,بورس,26075,27295,26075,27292,26908
