J-Date,Date,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1402-08-24,2023-11-15,17460,17460,17460,17460,17010,129592,2262676320,24,کباده,تولید خاک نسوزاستقلال آباده,پایه زرد,17460,17460,17460,17460,17010
1402-08-27,2023-11-18,17520,17520,17520,17520,17040,65544,1148330880,13,کباده,تولید خاک نسوزاستقلال آباده,پایه زرد,17520,17520,17520,17520,17040
1402-08-28,2023-11-19,17550,17550,17550,17550,17090,106901,1876112550,18,کباده,تولید خاک نسوزاستقلال آباده,پایه زرد,17550,17550,17550,17550,17090
1402-01-07,2023-03-27,3379,3379,3320,3379,3379,6318079,21345644041,757,اتکاسا,بیمه اتکایی سامان,پایه زرد,3379,3379,3320,3379,3379
1402-01-08,2023-03-28,3400,3480,3380,3480,3473,8745401,30373019916,900,اتکاسا,بیمه اتکایی سامان,پایه زرد,3400,3480,3380,3480,3473
1402-01-09,2023-03-29,3460,3577,3460,3572,3575,17433297,62332417559,1254,اتکاسا,بیمه اتکایی سامان,پایه زرد,3460,3577,3460,3572,3575
1402-01-14,2023-04-03,3679,3679,3468,3520,3498,15266269,53405848305,2066,اتکاسا,بیمه اتکایی سامان,پایه زرد,3679,3679,3468,3520,3498
1402-01-15,2023-04-04,3460,3564,3400,3472,3469,7885713,27356215745,1612,اتکاسا,بیمه اتکایی سامان,پایه زرد,3460,3564,3400,3472,3469
1402-01-16,2023-04-05,3400,3573,3400,3573,3562,10812296,38508162599,1625,اتکاسا,بیمه اتکایی سامان,پایه زرد,3400,3573,3400,3573,3562
1402-01-19,2023-04-08,3573,3668,3573,3621,3659,17072547,62472278375,1374,اتکاسا,بیمه اتکایی سامان,پایه زرد,3573,3668,3573,3621,3659
1402-01-20,2023-04-09,3580,3768,3570,3715,3707,12967116,48075046014,1317,اتکاسا,بیمه اتکایی سامان,پایه زرد,3580,3768,3570,3715,3707
1402-01-21,2023-04-10,3603,3730,3596,3596,3615,21270208,76888125797,1991,اتکاسا,بیمه اتکایی سامان,پایه زرد,3603,3730,3596,3596,3615
1402-01-22,2023-04-11,3512,3722,3512,3639,3630,12314015,44704046595,1375,اتکاسا,بیمه اتکایی سامان,پایه زرد,3512,3722,3512,3639,3630
1402-06-13,2023-09-04,3900,3900,3900,3900,3900,24999999,97499996100,149,اتکاسا,بیمه اتکایی سامان,پایه زرد,3900,3900,3900,3900,3900
1402-06-14,2023-09-05,4017,4017,4017,4017,4017,24999999,100424995983,137,اتکاسا,بیمه اتکایی سامان,پایه زرد,4017,4017,4017,4017,4017
1402-06-18,2023-09-09,4137,4137,4137,4137,4137,24900000,103011300000,130,اتکاسا,بیمه اتکایی سامان,پایه زرد,4137,4137,4137,4137,4137
1402-06-19,2023-09-10,4261,4261,4261,4261,4261,24000000,102264000000,130,اتکاسا,بیمه اتکایی سامان,پایه زرد,4261,4261,4261,4261,4261
1402-06-20,2023-09-11,4388,4388,4388,4388,4388,20908621,91747028948,173,اتکاسا,بیمه اتکایی سامان,پایه زرد,4388,4388,4388,4388,4388
1402-08-10,2023-11-01,4257,4257,4257,4257,4257,29659031,126258494967,544,اتکاسا,بیمه اتکایی سامان,پایه زرد,4257,4257,4257,4257,4257
1402-08-13,2023-11-04,4200,4280,4130,4130,4146,8127036,33693063777,611,اتکاسا,بیمه اتکایی سامان,پایه زرد,4200,4280,4130,4130,4146
1402-08-14,2023-11-05,4022,4090,4022,4022,4022,5166945,20783327580,311,اتکاسا,بیمه اتکایی سامان,پایه زرد,4022,4090,4022,4022,4022
1402-08-15,2023-11-06,3902,3950,3902,3902,3903,4562670,17805920546,415,اتکاسا,بیمه اتکایی سامان,پایه زرد,3902,3950,3902,3902,3903
1402-08-16,2023-11-07,3811,4020,3786,3990,3965,11049525,43814332847,663,اتکاسا,بیمه اتکایی سامان,پایه زرد,3811,4020,3786,3990,3965
1402-08-17,2023-11-08,3911,4020,3851,3871,3933,1495287,5881468959,293,اتکاسا,بیمه اتکایی سامان,پایه زرد,3911,4020,3851,3871,3933
1402-08-20,2023-11-11,3823,3845,3816,3816,3820,4155094,15870734350,300,اتکاسا,بیمه اتکایی سامان,پایه زرد,3823,3845,3816,3816,3820
1402-08-21,2023-11-12,3711,3790,3707,3784,3726,1377275,5132005248,239,اتکاسا,بیمه اتکایی سامان,پایه زرد,3711,3790,3707,3784,3726
1402-08-22,2023-11-13,3642,3827,3642,3682,3745,616292,2308264915,145,اتکاسا,بیمه اتکایی سامان,پایه زرد,3642,3827,3642,3682,3745
1402-08-23,2023-11-14,3651,3857,3651,3857,3836,3674042,14093054805,291,اتکاسا,بیمه اتکایی سامان,پایه زرد,3651,3857,3651,3857,3836
1402-08-24,2023-11-15,3951,3951,3857,3901,3917,3421472,13401106373,309,اتکاسا,بیمه اتکایی سامان,پایه زرد,3951,3951,3857,3901,3917
1402-08-27,2023-11-18,3820,3970,3800,3960,3863,3114493,12031247609,259,اتکاسا,بیمه اتکایی سامان,پایه زرد,3820,3970,3800,3960,3863
1402-08-28,2023-11-19,3830,3944,3830,3930,3922,1697312,6656953355,218,اتکاسا,بیمه اتکایی سامان,پایه زرد,3830,3944,3830,3930,3922
1402-01-05,2023-03-25,41750,41760,41430,41500,41730,1753975,73192343950,866,غالبر,لبنیات کالبر,بورس,41658,41668,41339,41409,41638
1402-01-06,2023-03-26,40000,42700,39700,40650,40660,1614018,65633367060,1150,غالبر,لبنیات کالبر,بورس,39912,42606,39613,40560,40570
1402-01-07,2023-03-27,39660,42450,39600,40340,40340,1113640,44924805190,748,غالبر,لبنیات کالبر,بورس,39573,42357,39513,40251,40251
1402-01-08,2023-03-28,41000,41700,38420,41520,39980,3498518,139880016800,1535,غالبر,لبنیات کالبر,بورس,40910,41608,38335,41429,39892
1402-01-09,2023-03-29,41550,41600,38950,39050,39510,2413149,95338508990,1387,غالبر,لبنیات کالبر,بورس,41458,41508,38864,38964,39423
1402-01-14,2023-04-03,38970,38980,37540,38200,37790,3512692,132741476200,1823,غالبر,لبنیات کالبر,بورس,38884,38894,37457,38116,37707
1402-01-15,2023-04-04,37790,38700,37770,38290,38030,5311757,202018596440,979,غالبر,لبنیات کالبر,بورس,37707,38615,37687,38206,37946
1402-01-16,2023-04-05,38900,39890,38040,39610,39180,1858391,72811488770,823,غالبر,لبنیات کالبر,بورس,38814,39802,37956,39523,39094
1402-01-19,2023-04-08,39190,41130,39190,41130,40160,4450487,178753372530,1546,غالبر,لبنیات کالبر,بورس,39104,41039,39104,41039,40072
1402-01-20,2023-04-09,42160,42160,41140,42160,42040,6874757,289005621460,1327,غالبر,لبنیات کالبر,بورس,42067,42067,41049,42067,41947
1402-01-21,2023-04-10,42350,44140,41650,43400,43100,5553280,239372237740,1295,غالبر,لبنیات کالبر,بورس,42257,44043,41558,43304,43005
1402-01-22,2023-04-11,42530,44300,41650,44300,43120,2619565,112955918420,820,غالبر,لبنیات کالبر,بورس,42436,44202,41558,44202,43025
1402-01-26,2023-04-15,42500,44630,42500,44000,44040,6060944,266948083700,1054,غالبر,لبنیات کالبر,بورس,42406,44532,42406,43903,43943
1402-01-27,2023-04-16,44480,44480,42010,42500,43650,3843856,167780518930,1065,غالبر,لبنیات کالبر,بورس,44382,44382,41917,42406,43554
1402-01-28,2023-04-17,42530,43500,42070,43250,42970,2206795,94821498840,791,غالبر,لبنیات کالبر,بورس,42436,43404,41977,43155,42875
1402-01-29,2023-04-18,42520,45110,42520,45110,44710,3428326,153287565360,939,غالبر,لبنیات کالبر,بورس,42426,45011,42426,45011,44612
1402-01-30,2023-04-19,44710,45800,44170,44750,44680,2082079,93022525840,584,غالبر,لبنیات کالبر,بورس,44612,45699,44073,44651,44582
1402-02-04,2023-04-24,43040,46910,43040,46910,46630,3094622,144313253090,708,غالبر,لبنیات کالبر,بورس,42945,46807,42945,46807,46527
1402-02-05,2023-04-25,46500,48960,46500,48960,48780,3871235,188840386410,666,غالبر,لبنیات کالبر,بورس,46398,48852,46398,48852,48673
1402-02-06,2023-04-26,51100,51190,48780,51190,50280,1915640,96322878650,643,غالبر,لبنیات کالبر,بورس,50988,51077,48673,51077,50169
1402-02-09,2023-04-29,51210,52500,50050,50170,51160,1022051,52285339570,577,غالبر,لبنیات کالبر,بورس,51097,52384,49940,50060,51047
1402-02-10,2023-04-30,49900,53710,49010,53710,51770,2257077,116854734490,975,غالبر,لبنیات کالبر,بورس,49790,53592,48902,53592,51656
1402-02-11,2023-05-01,54350,54350,53160,53510,54130,5165537,279609711650,939,غالبر,لبنیات کالبر,بورس,54230,54230,53043,53392,54011
1402-02-12,2023-05-02,53510,55490,52580,52800,53650,6713277,360186639810,1820,غالبر,لبنیات کالبر,بورس,53392,55368,52464,52684,53532
1402-02-13,2023-05-03,51950,53450,51000,51600,52180,1555344,81155320580,972,غالبر,لبنیات کالبر,بورس,51836,53332,50888,51486,52065
1402-02-16,2023-05-06,52000,52900,49730,51000,51020,1871309,95472387530,1171,غالبر,لبنیات کالبر,بورس,51886,52784,49621,50888,50908
1402-02-17,2023-05-07,50510,52230,49660,50600,51070,4526560,231173885470,1035,غالبر,لبنیات کالبر,بورس,50399,52115,49551,50489,50958
1402-02-18,2023-05-08,48720,52740,48720,51070,50770,2421848,122948109700,1025,غالبر,لبنیات کالبر,بورس,48613,52624,48613,50958,50658
1402-02-19,2023-05-09,49150,52090,48240,50500,49840,2195052,109408858450,908,غالبر,لبنیات کالبر,بورس,49042,51975,48134,50389,49730
1402-02-20,2023-05-10,49750,51900,47350,48800,48420,3206661,155274215990,592,غالبر,لبنیات کالبر,بورس,49641,51786,47246,48693,48313
1402-02-23,2023-05-13,48460,50840,46010,50000,50540,5276240,266679717560,1433,غالبر,لبنیات کالبر,بورس,48353,50728,45909,49890,50429
1402-02-24,2023-05-14,51850,51850,50000,50540,50540,2835797,143328340320,876,غالبر,لبنیات کالبر,بورس,51736,51736,49890,50429,50429
1402-02-25,2023-05-15,50550,50950,49800,50540,50550,1434546,72517977370,341,غالبر,لبنیات کالبر,بورس,50439,50838,49690,50429,50439
1402-02-30,2023-05-20,50550,51350,49000,50560,50530,826570,41767090180,452,غالبر,لبنیات کالبر,بورس,50439,51237,48892,50449,50419
1402-02-31,2023-05-21,51480,51480,50010,50500,50500,643063,32473147630,394,غالبر,لبنیات کالبر,بورس,51367,51367,49900,50389,50389
1402-03-01,2023-05-22,50500,51140,50060,50540,50550,1332249,67348418950,428,غالبر,لبنیات کالبر,بورس,50389,51027,49950,50429,50439
1402-03-02,2023-05-23,51380,52160,50600,51800,51580,1770590,91332877630,533,غالبر,لبنیات کالبر,بورس,51267,52045,50489,51686,51467
1402-03-03,2023-05-24,54150,54150,53020,54150,54140,1790315,96929328810,349,غالبر,لبنیات کالبر,بورس,54031,54031,52903,54031,54021
1402-03-06,2023-05-27,56840,56840,56010,56400,56810,2356640,133886366510,582,غالبر,لبنیات کالبر,بورس,56715,56715,55887,56276,56685
1402-03-07,2023-05-28,57000,58000,53970,56800,56200,2109220,118532673620,833,غالبر,لبنیات کالبر,بورس,56875,57872,53851,56675,56076
1402-03-08,2023-05-29,58550,59010,57650,59010,58790,275846,16219901380,170,غالبر,لبنیات کالبر,بورس,58421,58880,57523,58880,58661
1402-03-09,2023-05-30,61720,61720,59420,60920,61200,2877542,176096369040,1165,غالبر,لبنیات کالبر,بورس,61584,61584,59289,60786,61065
1402-03-10,2023-05-31,61200,64040,60020,61800,61480,1210875,74444587650,554,غالبر,لبنیات کالبر,بورس,61065,63899,59888,61664,61345
1402-03-13,2023-06-03,61480,62490,61000,61600,61510,1056618,64994107540,365,غالبر,لبنیات کالبر,بورس,61345,62353,60866,61465,61375
1402-03-16,2023-06-06,61520,62280,60800,61300,61330,1132157,69431249810,469,غالبر,لبنیات کالبر,بورس,61385,62143,60666,61165,61195
1402-03-17,2023-06-07,61330,62380,61330,62090,61830,449059,27764442260,321,غالبر,لبنیات کالبر,بورس,61195,62243,61195,61953,61694
1402-03-20,2023-06-10,61800,63200,61800,63030,62350,1267245,79011242710,547,غالبر,لبنیات کالبر,بورس,61664,63061,61664,62891,62213
1402-03-21,2023-06-11,63020,63900,62520,63800,63140,881929,55685601590,382,غالبر,لبنیات کالبر,بورس,62881,63760,62383,63660,63001
1402-03-22,2023-06-12,64150,65000,63140,64000,63850,1058802,67602717690,462,غالبر,لبنیات کالبر,بورس,64009,64857,63001,63859,63710
1402-03-23,2023-06-13,66280,67040,63850,66990,66350,1937066,128528286720,818,غالبر,لبنیات کالبر,بورس,66134,66893,63710,66843,66204
1402-03-24,2023-06-14,68500,69110,66340,67400,67470,791885,53429515200,474,غالبر,لبنیات کالبر,بورس,68349,68958,66194,67252,67322
1402-03-27,2023-06-17,67470,68760,66000,68500,67630,2169525,146735294980,526,غالبر,لبنیات کالبر,بورس,67322,68609,65855,68349,67481
1402-03-28,2023-06-18,69470,69470,67630,68300,67940,647337,43976885870,377,غالبر,لبنیات کالبر,بورس,69317,69317,67481,68150,67791
1402-03-29,2023-06-19,68000,69850,68000,69240,68520,764366,52372110020,395,غالبر,لبنیات کالبر,بورس,67851,69696,67851,69088,68369
1402-03-30,2023-06-20,70790,70790,67600,68200,68120,943432,64271050380,454,غالبر,لبنیات کالبر,بورس,70634,70634,67451,68050,67970
1402-03-31,2023-06-21,70000,71520,68250,71500,71060,1749093,124285519290,709,غالبر,لبنیات کالبر,بورس,69846,71363,68100,71343,70904
1402-04-03,2023-06-24,72900,72900,69000,70000,69780,1078567,75259271800,663,غالبر,لبنیات کالبر,بورس,72740,72740,68848,69846,69627
1402-04-04,2023-06-25,70000,70270,68500,69250,69250,709656,49140600400,391,غالبر,لبنیات کالبر,بورس,69846,70116,68349,69098,69098
1402-04-05,2023-06-26,69490,69490,65790,65800,66520,1660351,110440972160,648,غالبر,لبنیات کالبر,بورس,69337,69337,65645,65655,66374
1402-04-06,2023-06-27,65300,68880,65300,67960,67500,856396,57807441050,421,غالبر,لبنیات کالبر,بورس,65156,68729,65156,67811,67352
1402-04-07,2023-06-28,67500,68100,64130,64130,64410,710555,45765583990,289,غالبر,لبنیات کالبر,بورس,67352,67950,63989,63989,64268
1402-04-10,2023-07-01,61500,65500,61500,63210,62760,2201880,138195351090,1028,غالبر,لبنیات کالبر,بورس,61365,65356,61365,63071,62622
1402-04-11,2023-07-02,64000,64000,63000,63120,63260,701989,44405184460,434,غالبر,لبنیات کالبر,بورس,63859,63859,62861,62981,63121
1402-04-12,2023-07-03,63900,64350,63210,63610,63410,444052,28155650120,276,غالبر,لبنیات کالبر,بورس,63760,64209,63071,63470,63271
1402-04-13,2023-07-04,64000,66580,62560,66580,65780,1634648,107527879110,644,غالبر,لبنیات کالبر,بورس,63859,66434,62422,66434,65635
1402-04-14,2023-07-05,68100,68100,66000,67470,67020,838173,56177462900,368,غالبر,لبنیات کالبر,بورس,67950,67950,65855,67322,66873
1402-04-17,2023-07-08,67560,68130,66090,66900,66950,731905,49003706520,323,غالبر,لبنیات کالبر,بورس,67412,67980,65945,66753,66803
1402-04-18,2023-07-09,66660,66900,63700,65010,65630,426002,27959158540,236,غالبر,لبنیات کالبر,بورس,66513,66753,63560,64867,65486
1402-04-19,2023-07-10,65660,66300,65500,65500,65710,527734,34679572280,239,غالبر,لبنیات کالبر,بورس,65516,66154,65356,65356,65566
1402-04-20,2023-07-11,65710,66000,63260,64000,65230,1234510,80523990330,299,غالبر,لبنیات کالبر,بورس,65566,65855,63121,63859,65087
1402-04-24,2023-07-15,68490,68490,62000,65350,65270,578060,37729768960,328,غالبر,لبنیات کالبر,بورس,68339,68339,61864,65206,65127
1402-04-25,2023-07-16,62110,68000,62010,68000,63490,1341531,85173596100,454,غالبر,لبنیات کالبر,بورس,61973,67851,61874,67851,63350
1402-04-26,2023-07-17,66300,66650,64000,65950,65060,1437341,93514549840,663,غالبر,لبنیات کالبر,بورس,66154,66503,63859,65805,64917
1402-04-27,2023-07-18,65980,66590,61810,65200,63910,1762268,112628558420,711,غالبر,لبنیات کالبر,بورس,65835,66444,61674,65057,63770
1402-05-02,2023-07-24,66600,66950,64000,64940,65350,1015843,66383109560,336,غالبر,لبنیات کالبر,بورس,66600,66950,64000,64940,65350
1402-05-03,2023-07-25,65800,65800,62090,62990,62840,1283651,80661175740,461,غالبر,لبنیات کالبر,بورس,65800,65800,62090,62990,62840
1402-05-04,2023-07-26,62900,65960,62900,63310,63970,1434326,91752155230,404,غالبر,لبنیات کالبر,بورس,62900,65960,62900,63310,63970
1402-05-07,2023-07-29,64000,67160,64000,67160,65620,2260224,148324079150,638,غالبر,لبنیات کالبر,بورس,64000,67160,64000,67160,65620
1402-05-08,2023-07-30,67200,68900,67200,68900,68680,1935238,132915194420,1333,غالبر,لبنیات کالبر,بورس,67200,68900,67200,68900,68680
1402-05-09,2023-07-31,71700,71700,68740,70400,69870,2099069,146657875610,893,غالبر,لبنیات کالبر,بورس,71700,71700,68740,70400,69870
1402-05-10,2023-08-01,72090,72500,66900,71360,69680,943120,65711974350,578,غالبر,لبنیات کالبر,بورس,72090,72500,66900,71360,69680
1402-05-14,2023-08-05,70000,73160,69680,73160,72940,1339598,97708319330,691,غالبر,لبنیات کالبر,بورس,70000,73160,69680,73160,72940
1402-05-15,2023-08-06,72950,76580,72950,76000,75040,1860389,139603696550,991,غالبر,لبنیات کالبر,بورس,72950,76580,72950,76000,75040
1402-05-16,2023-08-07,77790,78790,75500,77660,78560,5080703,399119468280,1102,غالبر,لبنیات کالبر,بورس,77790,78790,75500,77660,78560
1402-05-17,2023-08-08,77500,79980,76050,79770,77880,2264383,176354776990,759,غالبر,لبنیات کالبر,بورس,77500,79980,76050,79770,77880
1402-05-18,2023-08-09,80000,81770,78010,81770,80850,6250295,505335722620,1098,غالبر,لبنیات کالبر,بورس,80000,81770,78010,81770,80850
1402-05-22,2023-08-13,80850,81000,76810,80000,77620,4176439,324175012630,1012,غالبر,لبنیات کالبر,بورس,80850,81000,76810,80000,77620
1402-05-23,2023-08-14,80000,80500,78510,79940,79520,1799091,143060568400,656,غالبر,لبنیات کالبر,بورس,80000,80500,78510,79940,79520
1402-05-24,2023-08-15,79940,80430,78010,80000,79140,680652,53867495160,451,غالبر,لبنیات کالبر,بورس,79940,80430,78010,80000,79140
1402-05-25,2023-08-16,81100,81100,78990,80350,79310,1869303,148246747960,470,غالبر,لبنیات کالبر,بورس,81100,81100,78990,80350,79310
1402-05-28,2023-08-19,81500,82000,78500,80480,80510,1286698,103586861010,658,غالبر,لبنیات کالبر,بورس,81500,82000,78500,80480,80510
1402-05-29,2023-08-20,80520,81990,79000,81990,80270,429107,34442552140,303,غالبر,لبنیات کالبر,بورس,80520,81990,79000,81990,80270
1402-05-30,2023-08-21,81890,81890,80000,81000,80340,697008,55998877420,452,غالبر,لبنیات کالبر,بورس,81890,81890,80000,81000,80340
1402-05-31,2023-08-22,81150,81850,80340,80990,80800,722752,58400016520,453,غالبر,لبنیات کالبر,بورس,81150,81850,80340,80990,80800
1402-06-01,2023-08-23,80800,81500,80200,81490,80810,594746,48064311980,415,غالبر,لبنیات کالبر,بورس,80800,81500,80200,81490,80810
1402-06-04,2023-08-26,80300,83250,80250,82000,81320,700729,56980888970,497,غالبر,لبنیات کالبر,بورس,80300,83250,80250,82000,81320
1402-06-05,2023-08-27,80500,82440,80210,81980,81150,851386,69087337730,511,غالبر,لبنیات کالبر,بورس,80500,82440,80210,81980,81150
1402-06-06,2023-08-28,81950,82890,81000,82180,81670,416160,33986027600,374,غالبر,لبنیات کالبر,بورس,81950,82890,81000,82180,81670
1402-06-07,2023-08-29,82940,84850,81100,84850,82450,2174650,179289438950,745,غالبر,لبنیات کالبر,بورس,82940,84850,81100,84850,82450
1402-06-08,2023-08-30,84800,85500,83110,84890,84190,472950,39815698080,486,غالبر,لبنیات کالبر,بورس,84800,85500,83110,84890,84190
1402-06-11,2023-09-02,84990,85750,82020,84220,83400,1290251,107610783650,649,غالبر,لبنیات کالبر,بورس,84990,85750,82020,84220,83400
1402-06-12,2023-09-03,85500,85500,79230,79230,80050,835573,66885505260,551,غالبر,لبنیات کالبر,بورس,85500,85500,79230,79230,80050
1402-06-13,2023-09-04,77570,80650,76050,77680,77100,1385784,106847171420,894,غالبر,لبنیات کالبر,بورس,77570,80650,76050,77680,77100
1402-06-14,2023-09-05,78550,78550,77000,77900,77470,269330,20863980320,308,غالبر,لبنیات کالبر,بورس,78550,78550,77000,77900,77470
1402-06-18,2023-09-09,77900,78690,75290,76190,76300,715782,54613955410,310,غالبر,لبنیات کالبر,بورس,77900,78690,75290,76190,76300
1402-06-19,2023-09-10,76450,80100,73770,80100,75850,910726,69078825060,440,غالبر,لبنیات کالبر,بورس,76450,80100,73770,80100,75850
1402-06-20,2023-09-11,79000,79640,78250,79640,79610,1156664,92076937100,633,غالبر,لبنیات کالبر,بورس,79000,79640,78250,79640,79610
1402-06-21,2023-09-12,80200,83480,79650,82840,82090,281060,23073599680,486,غالبر,لبنیات کالبر,بورس,80200,83480,79650,82840,82090
1402-06-22,2023-09-13,83300,83300,79660,81180,80780,635899,51368375390,398,غالبر,لبنیات کالبر,بورس,83300,83300,79660,81180,80780
1402-06-26,2023-09-17,78760,82400,78760,80150,81540,293705,23948857590,473,غالبر,لبنیات کالبر,بورس,78760,82400,78760,80150,81540
1402-06-27,2023-09-18,82000,83200,77650,77680,78950,389793,30773083830,424,غالبر,لبنیات کالبر,بورس,82000,83200,77650,77680,78950
1402-06-28,2023-09-19,75100,78000,75100,78000,77740,138351,10698598450,188,غالبر,لبنیات کالبر,بورس,75100,78000,75100,78000,77740
1402-06-29,2023-09-20,78540,79860,75000,75050,75860,799372,60643523850,424,غالبر,لبنیات کالبر,بورس,78540,79860,75000,75050,75860
1402-07-01,2023-09-23,76200,76200,73830,74300,74730,234917,17555748780,289,غالبر,لبنیات کالبر,بورس,76200,76200,73830,74300,74730
1402-07-03,2023-09-25,75880,75880,71040,74000,72910,414786,30242065470,284,غالبر,لبنیات کالبر,بورس,75880,75880,71040,74000,72910
1402-07-04,2023-09-26,76200,76550,71930,76550,75710,459994,34826997890,303,غالبر,لبنیات کالبر,بورس,76200,76550,71930,76550,75710
1402-07-05,2023-09-27,78450,78460,75710,76680,76100,517601,39389580350,248,غالبر,لبنیات کالبر,بورس,78450,78460,75710,76680,76100
1402-07-08,2023-09-30,76100,78410,73540,74600,75310,443686,33414056000,211,غالبر,لبنیات کالبر,بورس,76100,78410,73540,74600,75310
1402-07-09,2023-10-01,76160,76160,72560,73980,73380,292295,21449310580,222,غالبر,لبنیات کالبر,بورس,76160,76160,72560,73980,73380
1402-07-10,2023-10-02,73380,75600,71010,75480,73930,256418,18956910480,171,غالبر,لبنیات کالبر,بورس,73380,75600,71010,75480,73930
1402-07-12,2023-10-04,77520,77520,73300,74600,74510,261020,19447765030,211,غالبر,لبنیات کالبر,بورس,77520,77520,73300,74600,74510
1402-07-15,2023-10-07,76960,76960,70790,75320,73730,1273175,93877156890,422,غالبر,لبنیات کالبر,بورس,76960,76960,70790,75320,73730
1402-07-16,2023-10-08,73530,74910,71050,73000,72140,197581,14247721630,215,غالبر,لبنیات کالبر,بورس,73530,74910,71050,73000,72140
1402-07-17,2023-10-09,74500,74500,71200,72850,72140,517766,37350284820,235,غالبر,لبنیات کالبر,بورس,74500,74500,71200,72850,72140
1402-07-18,2023-10-10,68730,75000,68730,74270,71050,948319,67381760800,270,غالبر,لبنیات کالبر,بورس,68730,75000,68730,74270,71050
1402-07-19,2023-10-11,73100,74250,72010,74040,73340,223748,16408900510,196,غالبر,لبنیات کالبر,بورس,73100,74250,72010,74040,73340
1402-07-22,2023-10-14,76800,76800,70600,74200,73240,298598,21868391760,193,غالبر,لبنیات کالبر,بورس,76800,76800,70600,74200,73240
1402-07-23,2023-10-15,74830,74830,73240,73360,73520,195911,14404853270,122,غالبر,لبنیات کالبر,بورس,74830,74830,73240,73360,73520
1402-07-24,2023-10-16,73900,74490,73500,74200,73720,288362,21258834610,152,غالبر,لبنیات کالبر,بورس,73900,74490,73500,74200,73720
1402-07-25,2023-10-17,74000,75050,73720,75000,74050,455673,33744584100,238,غالبر,لبنیات کالبر,بورس,74000,75050,73720,75000,74050
1402-07-26,2023-10-18,75050,75050,74050,75000,74200,473245,35113808510,203,غالبر,لبنیات کالبر,بورس,75050,75050,74050,75000,74200
1402-07-29,2023-10-21,75100,76490,74200,76000,74970,621452,46588827250,308,غالبر,لبنیات کالبر,بورس,75100,76490,74200,76000,74970
1402-07-30,2023-10-22,76950,78390,74700,76770,75820,944315,71595759820,473,غالبر,لبنیات کالبر,بورس,76950,78390,74700,76770,75820
1402-08-01,2023-10-23,76780,79610,75220,79610,77350,1402500,108478941690,428,غالبر,لبنیات کالبر,بورس,76780,79610,75220,79610,77350
1402-08-02,2023-10-24,81200,81210,81000,81210,81200,2997664,243419693920,862,غالبر,لبنیات کالبر,بورس,81200,81210,81000,81210,81200
1402-08-03,2023-10-25,81700,85180,80150,83050,82630,879481,72673525740,725,غالبر,لبنیات کالبر,بورس,81700,85180,80150,83050,82630
1402-08-06,2023-10-28,80240,82700,78500,78500,78780,511320,40283350070,370,غالبر,لبنیات کالبر,بورس,80240,82700,78500,78500,78780
1402-08-07,2023-10-29,78050,80970,78010,80500,79080,488541,38633610300,395,غالبر,لبنیات کالبر,بورس,78050,80970,78010,80500,79080
1402-08-08,2023-10-30,81100,82950,79190,80000,81050,809375,65603878250,356,غالبر,لبنیات کالبر,بورس,81100,82950,79190,80000,81050
1402-08-09,2023-10-31,82900,82900,77900,79700,79320,364400,28902477550,335,غالبر,لبنیات کالبر,بورس,82900,82900,77900,79700,79320
1402-08-10,2023-11-01,80000,80000,75360,75360,75400,667305,50315989290,269,غالبر,لبنیات کالبر,بورس,80000,80000,75360,75360,75400
1402-08-13,2023-11-04,78970,78970,72860,72860,74770,673034,50320440740,592,غالبر,لبنیات کالبر,بورس,78970,78970,72860,72860,74770
1402-08-14,2023-11-05,72110,76000,72110,76000,73500,592492,43548323540,382,غالبر,لبنیات کالبر,بورس,72110,76000,72110,76000,73500
1402-08-15,2023-11-06,76000,77170,75000,77170,76620,1271516,97423778360,387,غالبر,لبنیات کالبر,بورس,76000,77170,75000,77170,76620
1402-08-16,2023-11-07,77650,80450,77490,80450,80220,549266,44063867180,416,غالبر,لبنیات کالبر,بورس,77650,80450,77490,80450,80220
1402-08-17,2023-11-08,82950,83000,77250,80000,80090,405271,32459237410,345,غالبر,لبنیات کالبر,بورس,82950,83000,77250,80000,80090
1402-08-20,2023-11-11,80000,80000,76090,76090,76980,463787,35701169340,414,غالبر,لبنیات کالبر,بورس,80000,80000,76090,76090,76980
1402-08-21,2023-11-12,75050,78200,75050,77250,76880,260111,19997921520,352,غالبر,لبنیات کالبر,بورس,75050,78200,75050,77250,76880
1402-08-22,2023-11-13,76890,80720,76880,80720,80520,2089440,168248401970,387,غالبر,لبنیات کالبر,بورس,76890,80720,76880,80720,80520
1402-08-23,2023-11-14,82100,82100,78200,80770,80580,222977,17967764260,286,غالبر,لبنیات کالبر,بورس,82100,82100,78200,80770,80580
1402-08-24,2023-11-15,78970,81710,78970,81710,80290,421244,33822282580,294,غالبر,لبنیات کالبر,بورس,78970,81710,78970,81710,80290
1402-08-27,2023-11-18,81170,82500,79160,80500,80280,476223,38229976470,173,غالبر,لبنیات کالبر,بورس,81170,82500,79160,80500,80280
1402-08-28,2023-11-19,77040,84290,77040,84290,82480,3903279,321947663080,941,غالبر,لبنیات کالبر,بورس,77040,84290,77040,84290,82480
1402-01-05,2023-03-25,135500,135500,135500,135500,135500,9513,1289011500,13,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,10372,10372,10372,10372,10372
